,importance,stddev,p_value,n,p99_high,p99_low
Diuretic Medications (choice=None),0.00030511060259350573,0.0007336149527716206,0.20251165715449035,5,0.0018156339299864677,-0.0012054127247994565
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.00030511060259348356,0.0004177898989360369,0.08890390417807949,5,0.0011653457789728447,-0.0005551245737858777
Cause of ESKD (choice=ADPKD),0.00030511060259348356,0.0003190923060770483,0.04965034160683857,5,0.000962126071130485,-0.0003519048659435179
Statins (choice=Atorvastatin),0.00030511060259348356,0.00031909230607711465,0.04965034160686339,5,0.0009621260711306216,-0.0003519048659436545
Diagonal 2 (choice=Mid),0.00022883295194517928,0.00043484951376775654,0.15227939234016166,5,0.0011241941110519858,-0.0006665282071616273
Posterior Descending Artery (choice=Proximal),0.00022883295194515708,0.0007908635146196182,0.27644471696663275,5,0.0018572318594423588,-0.0013995659555520448
CCB Medication (choice=Nifedipine),0.00022883295194515708,0.00020889494946799565,0.035241998455064864,5,0.0006589505401347908,-0.00020128463624447657
Was an FFR or IFR collected (choice=neither).18,0.00022883295194513486,0.00020889494946802606,0.0352419984550874,5,0.0006589505401348311,-0.00020128463624456146
LA min 2ch area,0.00022883295194513486,0.0012240127029657549,0.3486924186383761,5,0.0027490920250050326,-0.0022914261211147632
Was a Baseline Echo Performed ,0.00022883295194513486,0.00034112402402739574,0.10399999999993839,5,0.0009312120322526043,-0.00047354612836233463
LAD Calcium Score,0.00022883295194513486,0.0005784039240314269,0.21315860397014635,5,0.001419774625917644,-0.0009621087220273742
LCx (choice=Mid).1,0.00022883295194513486,0.0006381846121540866,0.23380237730463238,5,0.0015428638890191172,-0.0010851979851288474
Was an FFR or IFR collected (choice=FFR).2,0.00022883295194511266,0.00034112402402741433,0.10399999999996637,5,0.0009312120322526204,-0.0004735461283623951
Posterior Descending Artery (choice=Mid),0.00022883295194511266,0.00020889494946805647,0.035241998455109974,5,0.0006589505401348716,-0.00020128463624464628
Residual Renal Function,0.00022883295194511266,0.00020889494946805647,0.035241998455109974,5,0.0006589505401348716,-0.00020128463624464628
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.00022883295194511266,0.00020889494946805647,0.035241998455109974,5,0.0006589505401348716,-0.00020128463624464628
Cause of ESKD (choice=Diabetes II),0.0001525553012968306,0.0009185045445303018,0.3645908121722408,5,0.002043768853566645,-0.0017386582509729838
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.00015255530129680838,0.001675505921928961,0.4243042242294722,5,0.0036024451525013958,-0.0032973345499077793
Aspirin ,0.00015255530129678618,0.001224012702965762,0.397147371393215,5,0.0026728143743566988,-0.0023677037717631266
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),0.00015255530129678618,0.00043484951376782956,0.23831033363635143,5,0.001047916460403743,-0.0007428058578101706
ACEi or ARB Medications (choice=Losartan),0.00015255530129676398,0.000341124024027433,0.18695048314997093,5,0.0008549343816043101,-0.0005498237790107822
Proximal RCA Degree of Stenosis %.1,0.00015255530129674178,0.00020889494946805647,0.08890390417811063,5,0.0005826728894865007,-0.0002775622868930171
Was there intervention,0.00015255530129674178,0.0005784039240314012,0.29352481989350543,5,0.001343496975269198,-0.0010383863726757144
Systolic Pulmonary Artery Pressure (PAP),0.00015255530129674178,0.00020889494946805647,0.08890390417811063,5,0.0005826728894865007,-0.0002775622868930171
Distal PDA Marginal 2 Degree of Stenosis %,0.00015255530129674178,0.00020889494946805647,0.08890390417811063,5,0.0005826728894865007,-0.0002775622868930171
RCA (choice=Distal),0.00015255530129674178,0.00020889494946805647,0.08890390417811063,5,0.0005826728894865007,-0.0002775622868930171
"If yes, where",0.00015255530129674178,0.00020889494946805647,0.08890390417811063,5,0.0005826728894865007,-0.0002775622868930171
CCB Medication (choice=Diltiazem),0.00015255530129671958,0.0003411240240274268,0.1869504831500295,5,0.0008549343816042531,-0.0005498237790108138
Anticoagulation Medication (choice=Apixaban),7.62776506484597e-05,0.0006266848484041222,0.3994829295962685,5,0.001366630415217639,-0.0012140751139207199
Was an FFR or IFR collected (choice=FFR).1,7.62776506484375e-05,0.0003190923060770616,0.3106541475185731,5,0.0007332931191854663,-0.0005807378178885913
Was an FFR or IFR collected (choice=neither).17,7.62776506484375e-05,0.0005656901973375362,0.38902477444989375,5,0.0012410415856358484,-0.0010884862843389734
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),7.62776506484153e-05,0.0015817270292393262,0.4596603705269168,5,0.0033330754656430038,-0.003180520164346173
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1).1,7.62776506484153e-05,0.0006266848484040276,0.39948292959631054,5,0.0013666304152174,-0.0012140751139205692
Nitrates,7.627765064839309e-05,0.00031909230607707486,0.31065414751867837,5,0.0007332931191854493,-0.0005807378178886632
LAV max index,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Cause of ESKD (choice=Renovascular Hypertension),7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Posterior Descending Artery (choice=Unspecified),7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
RCA (choice=Mid).1,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Distal RCA Degree of Stenosis %.1,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Mid LAD Degree of Stenosis %.1,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Distal LAD Degree of Stenosis %.1,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Distal LCx Degree of Stenosis %,7.627765064837089e-05,0.00017056201201373823,0.1869504831500295,5,0.0004274671908021887,-0.00027491188950544697
Target HR achieved,1.3322676295501878e-16,0.00046710330716686715,0.49999999999976086,5,0.0009617721655105081,-0.0009617721655102416
"Types (Exercise=0, Pharm=1)",1.1102230246251565e-16,0.0003813882532417434,0.4999999999997559,5,0.0007852836847707111,-0.000785283684770489
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),1.1102230246251565e-16,0.0003813882532417989,0.4999999999997559,5,0.0007852836847708253,-0.0007852836847706033
IVSd (cm),8.881784197001253e-17,0.0022883295194508213,0.49999999999996747,5,0.004711702108624431,-0.0047117021086242545
ACEi or ARB Medications (choice=Olmesartan),8.881784197001253e-17,0.0007135120874855087,0.49999999999989564,5,0.0014691312499178209,-0.001469131249917643
LA max 2ch length,6.661338147750939e-17,0.001144164759725406,0.49999999999995115,5,0.0023558510543122287,-0.002355851054312095
Was an FFR or IFR collected (choice=neither).24,6.661338147750939e-17,0.000713512087485479,0.49999999999992173,5,0.0014691312499177372,-0.001469131249917604
Proximal RCA Degree of Stenosis %,6.661338147750939e-17,0.0003813882532417989,0.49999999999985356,5,0.0007852836847707809,-0.0007852836847706477
LAD (choice=Unspecified),2.2204460492503132e-17,4.9650683064945465e-17,0.1869504831500295,5,1.244359031685937e-16,-8.002698218358744e-17
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",2.2204460492503132e-17,0.0002696822201321683,0.49999999999993094,5,0.0005552794186565535,-0.0005552794186565091
Was there intervention.1,2.2204460492503132e-17,0.0002696822201321683,0.49999999999993094,5,0.0005552794186565535,-0.0005552794186565091
Most Recent Cystatin,2.2204460492503132e-17,0.0002696822201321683,0.49999999999993094,5,0.0005552794186565535,-0.0005552794186565091
Cause of ESKD (choice=Glomerulonephritis),2.2204460492503132e-17,0.00046710330716686715,0.49999999999996014,5,0.0009617721655103971,-0.0009617721655103527
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).25,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.7,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.9,0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.13,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.6,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
