,importance,stddev,p_value,n,p99_high,p99_low
CCB Medication (choice=None),0.007238095238095177,0.0069530332375024925,0.04022540438492013,5,0.0215544867752449,-0.007078296299054548
Beta Blocker Medications (choice=None),0.0070476190476190135,0.008639937851460324,0.07111019381566624,5,0.02483737050040744,-0.01074213240516941
Weight (kg),0.006666666666666621,0.0026082026547864555,0.0023179197089521013,5,0.012036991982063601,0.0012963413512696404
Pre eGFR,0.00628571428571425,0.0034732538150115417,0.007758831972767613,5,0.013437191896292323,-0.000865763324863821
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.00609523809523802,0.003961263684397206,0.013138920177135718,5,0.014251534771894368,-0.0020610585814183277
Most Recent LDL-C,0.00590476190476188,0.009604420750840949,0.12059995118490469,5,0.02568039697794533,-0.013870873168421572
Resting Heart Rate,0.00590476190476188,0.0012417528390862237,0.00022147663627567163,5,0.008461548163288563,0.0033479756462351977
Systolic Blood pressure (rest),0.005904761904761857,0.001241752839086228,0.00022147663627567797,5,0.008461548163288549,0.0033479756462351665
Most Recent Urine Pro/Cre Ratio,0.005904761904761857,0.0028091202292862424,0.0046534850986595265,5,0.01168877928302989,0.00012074452649382499
Distal RCA Degree of Stenosis %,0.005714285714285672,0.0,0.5,5,0.005714285714285672,0.005714285714285672
Post Triglycerides,0.005714285714285649,0.0025197631533948645,0.003562901223480804,5,0.010902512873953532,0.000526058554617766
Diastolic Blood pressure (rest),0.005523809523809464,0.0007968190728896009,5.054882213095703e-05,5,0.0071644710080991224,0.003883148039519805
Post Vitamin D,0.005523809523809464,0.0032576440717118228,0.009621341464420983,5,0.01223134369289007,-0.0011837246452711418
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",0.005523809523809442,0.002465176972484704,0.003717687006961845,5,0.010599642982522108,0.00044797606509677703
Pre Triglycerides,0.005523809523809442,0.0027272040120526198,0.00529254651837625,5,0.011139160278591003,-9.154123097211957e-05
Peak Heart rate ,0.0053333333333332785,0.007928249671720957,0.10348485229298784,5,0.02165770898746236,-0.010991042320795804
HBA1C,0.0053333333333332785,0.001085881357237284,0.0001952921747590453,5,0.007569178056360168,0.00309748861030639
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0053333333333332785,0.0025731916354487963,0.0048867534366523165,5,0.010631570476010306,3.509619065625129e-05
Which of the following vessel(s) are affected (select all that apply): (choice=RCA).1,0.005333333333333257,0.005066451839341111,0.03909272016865172,5,0.015765227696342726,-0.0050985610296762135
Diastolic Blood pressure (peak),0.005333333333333257,0.0045971498613893965,0.03020956828815795,5,0.014798928437297493,-0.004132261770630978
RCA (choice=Proximal),0.005333333333333257,0.0017300859166271404,0.001161056580777892,5,0.008895604147997092,0.0017710625186694228
Diagonal 1 (choice=Proximal),0.005142857142857138,0.0041294254073674245,0.024786383318541834,5,0.013645401131351176,-0.0033596868456368997
Proximal Diagonal 1 Degree of Stenosis %,0.005142857142857093,0.004074142787849046,0.023850378373379277,5,0.013531573453675788,-0.0032458591679616015
LA Volume,0.00495238095238093,0.0037736405249826324,0.021310415210739692,5,0.012722358950575025,-0.002817597045813163
Proximal RCA Degree of Stenosis %.1,0.004952380952380908,0.0070758764270501765,0.09631566683844113,5,0.019521708314682633,-0.009616946409920816
LA max 4ch area,0.004761904761904701,0.0022335313142016677,0.004428758745731024,5,0.009360776608529351,0.00016303291528005012
Days from Echo to Transplant,0.004761904761904701,0.0011664236870396227,0.00039949841578481817,5,0.007163587255207904,0.002360222268601497
Most Recent Calcium,0.004571428571428537,0.006000755810294615,0.08184533633489986,5,0.016927067724084477,-0.007784210581227401
OSA,0.004571428571428493,0.005190257749881399,0.06012167031678419,5,0.015258241015419949,-0.006115383872562964
History of Gout,0.00438095238095233,0.0021925456063278535,0.005546232163094816,5,0.008895434088582115,-0.0001335293266774536
Age,0.0043809523809523075,0.002483505678172465,0.00844813631350734,5,0.009494524898005707,-0.000732620136101092
History of Kidney Stones,0.004190476190476145,0.0012777531299999034,0.0009202540135579003,5,0.006821387545570991,0.0015595648353812983
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.003999999999999959,0.0035888464155079515,0.03366137624971344,5,0.011389484372659662,-0.0033894843726597432
LA min 4ch length,0.0038095238095237514,0.0011664236870396227,0.0009347538003875598,5,0.006211206302826955,0.0014078413162205475
Most Recent Urine Protein,0.0038095238095237514,0.003499271061118785,0.035822936958630223,5,0.011014571289433192,-0.003395523670385689
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0038095238095237293,0.006767938287405654,0.13830699536424035,5,0.017744802286139984,-0.010125754667092524
Urine Output (mL),0.003619047619047566,0.002809120229286256,0.02248906986981613,5,0.009403064997315627,-0.0021649697592204947
RA area,0.0034285714285713807,0.005698390591105363,0.12485455995158395,5,0.0151616364157852,-0.008304493558642437
Was a Pre-Transplant Left Heart Cath Performed,0.0034285714285713586,0.004343525428949141,0.07615870569565553,5,0.012371950320678924,-0.005514807463536206
LCx (choice=Proximal),0.003238095238095218,0.0005216405309572263,7.809587445380829e-05,5,0.00431216030117448,0.0021640301750159552
History of drug treated hypotension,0.0032380952380951953,0.003663882678413608,0.059659023442701395,5,0.010782080313189012,-0.004305889836998622
Mid LAD Degree of Stenosis %.1,0.003238095238095173,0.0026598552464322228,0.02643390867668387,5,0.008714773953605473,-0.0022385834774151267
Ejection Fraction,0.00304761904761901,0.0018319413392067975,0.010237937210455801,5,0.006819611585165905,-0.0007243734899278855
LV Mass,0.003047619047618988,0.0018319413392068292,0.010237937210456622,5,0.006819611585165948,-0.0007243734899279727
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.0030476190476189657,0.0007968190728895743,0.0005130915919966636,5,0.0046882805319085705,0.0014069575633293614
LA min 2ch area,0.0030476190476189657,0.0007968190728895743,0.0005130915919966636,5,0.0046882805319085705,0.0014069575633293614
Which of the following vessel(s) are affected (select all that apply): (choice=LAD).1,0.0028571428571428246,0.0024281045302822677,0.02905734896677038,5,0.00785664364496507,-0.00214235793067942
"Stress Echo Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0028571428571428246,0.005429406786186342,0.1522793923402687,5,0.014036366472277108,-0.008322080757991457
Diastolic Blood Pressure Pre Transplant,0.0028571428571428025,0.0023328473740792453,0.025989847100965264,5,0.00766050784374921,-0.0019462221294636053
LCx (choice=Distal),0.0028571428571427804,0.0,0.5,5,0.0028571428571427804,0.0028571428571427804
History of Kidney Biopsy,0.002666666666666617,0.015870793495216327,0.36310343973384207,5,0.03534484983099447,-0.03001151649766124
LAD (choice=Proximal).1,0.002476190476190454,0.003961263684397216,0.1173594859421673,5,0.010632487152846821,-0.005680106200465913
LVEDVI,0.0024761904761904097,0.0021925456063278874,0.03249295517106321,5,0.0069906721838202636,-0.0020382912314394442
Nitrates,0.0024761904761904097,0.0010858813572372451,0.0034936873326598668,5,0.004712035199217218,0.00024034575316360125
Days from Pretransplant LHC to Transplant,0.002285714285714202,0.0022936370626271277,0.04488793539190954,5,0.007008344699096603,-0.0024369161276681984
Antiplatelet (choice=None),0.0019047619047618536,0.0030860669992418322,0.1198319980443081,5,0.00825901651017959,-0.004449492700655884
ACEi or ARB Medications (choice=Lisinopril),0.0019047619047618536,0.001781741612749448,0.03756522731261487,5,0.005573392511699112,-0.001763868702175405
LA min 4ch area,0.0019047619047618536,0.001781741612749448,0.03756522731261487,5,0.005573392511699112,-0.001763868702175405
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),0.0019047619047618536,0.0006734350297014557,0.0015991010761676528,5,0.003291373938778416,0.0005181498707452913
Aspirin ,0.0019047619047618536,0.003984095364447945,0.17263574945067628,5,0.010108069326210025,-0.006298545516686318
ACEi or ARB Medications (choice=Olmesartan),0.0019047619047618315,0.0019047619047618816,0.04450467125004573,5,0.0058266929932738205,-0.002017169183750158
Was an FFR or IFR collected.2,0.0017142857142856903,0.002371409447235932,0.09065170713797754,5,0.0065970505425062085,-0.0031684791139348274
Distal LAD Degree of Stenosis %.1,0.0017142857142856903,0.002371409447235932,0.09065170713797754,5,0.0065970505425062085,-0.0031684791139348274
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0017142857142856682,0.001043281061914574,0.010655820564378362,5,0.0038624158404444433,-0.00043384441187310687
Cause of ESKD (choice=Diabetes II),0.0017142857142856682,0.004280420010332268,0.21056127065978797,5,0.010527729677251515,-0.007099158248680178
Height (cm),0.0017142857142856461,0.003394005653562946,0.1609316297826203,5,0.008702590265115065,-0.005274018836543774
Pre Total Cholesterol,0.0017142857142856461,0.002966173619504272,0.1329236430376979,5,0.007821678193721137,-0.004393106765149845
RVSP,0.0017142857142856238,0.0018319413392067975,0.05226999988919442,5,0.005486278251832519,-0.002057706823261272
LA max 4ch length,0.0015238095238094608,0.0021925456063278466,0.09756895879303189,5,0.00603829123143923,-0.002990672183820308
Was an FFR or IFR collected.3,0.0013333333333333196,0.0019748991765073973,0.10281997947535597,5,0.00539967803376944,-0.0027330113671028013
Systolic Blood Pressure,0.0013333333333332754,0.0014443572274383957,0.0539694111461442,5,0.004307284827767315,-0.0016406181611007646
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1).1,0.0013333333333332754,0.0019748991765074077,0.10281997947536298,5,0.005399678033769418,-0.0027330113671028672
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0011428571428571122,0.0004259177099999485,0.0019412685234802545,5,0.0020198275945553547,0.00026588669115886973
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0011428571428571122,0.0012417528390861853,0.05435047566246177,5,0.0036996434013837147,-0.0014139291156694904
Was there intervention.1,0.0011428571428571122,0.0012417528390861853,0.05435047566246177,5,0.0036996434013837147,-0.0014139291156694904
Are there notable LHC findings.1,0.00114285714285709,0.0033940056535629415,0.24668534668521805,5,0.0081311616936865,-0.005845447407972321
Proximal LAD Degree of Stenosis %,0.00114285714285709,0.0026427498905736407,0.19415448613784198,5,0.006584315694233426,-0.004298601408519247
LAD (choice=Mid).1,0.000952380952380949,0.0011664236870396227,0.07096372388703007,5,0.003354063445684153,-0.001449301540922255
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0009523809523809268,0.0011664236870395773,0.07096372388702771,5,0.0033540634456840374,-0.0014493015409221838
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0009523809523809268,0.0,0.5,5,0.0009523809523809268,0.0009523809523809268
Diastolic Pulmonary Artery Pressure (PAP),0.0009523809523809268,0.0,0.5,5,0.0009523809523809268,0.0009523809523809268
Was an FFR or IFR collected (choice=neither).7,0.0009523809523809268,0.0,0.5,5,0.0009523809523809268,0.0009523809523809268
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0009523809523809268,0.0,0.5,5,0.0009523809523809268,0.0009523809523809268
Pre PTH,0.0009523809523809046,0.002428104530282257,0.21498668974428334,5,0.005951881740203127,-0.004047119835441319
Beta Blocker Medications (choice=Metoprolol),0.0009523809523809046,0.00150584650484208,0.1150998205402583,5,0.004052939718861261,-0.0021481778140994517
Wall motion abnormalities,0.0009523809523808602,0.0006734350297014557,0.017054711583708415,5,0.0023389929863974228,-0.0004342310816357021
Distal RCA Degree of Stenosis %.1,0.0007619047619047414,0.0007968190728895743,0.04965034160686339,5,0.002402566246194346,-0.0008787567223848629
Cause of ESKD (choice=Glomerulonephritis),0.0007619047619047414,0.0012417528390861853,0.12099076528401038,5,0.003318691020431344,-0.0017948814966218612
"Types (Exercise=0, Pharm=1)",0.0007619047619047192,0.0018319413392067858,0.2025116571545411,5,0.0045338972994515905,-0.0030100877756421523
ACEi or ARB Medications (choice=Losartan),0.000761904761904697,0.005650436942549044,0.38902477445001893,5,0.012396232523951195,-0.010872423000141802
LVPWd,0.000761904761904697,0.0023714094472359697,0.2561126293497898,5,0.005644669590125292,-0.004120860066315898
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0005714285714285561,0.0012777531299998455,0.1869504831500295,5,0.0032023399265232832,-0.002059482783666171
Proximal LAD Degree of Stenosis %.1,0.0005714285714285561,0.0012777531299998455,0.1869504831500295,5,0.0032023399265232832,-0.002059482783666171
RCA (choice=Mid).1,0.0005714285714285561,0.000521640530957287,0.035241998455109974,5,0.0016454936345079436,-0.0005026364916508315
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0005714285714285561,0.0012777531299998455,0.1869504831500295,5,0.0032023399265232832,-0.002059482783666171
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0005714285714285561,0.000851835419999897,0.10399999999999986,5,0.002325369474825041,-0.0011825123319679288
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0005714285714285561,0.000851835419999897,0.10399999999999986,5,0.002325369474825041,-0.0011825123319679288
Was an FFR or IFR collected.9,0.0005714285714285561,0.0012777531299998455,0.1869504831500295,5,0.0032023399265232832,-0.002059482783666171
TAPSE (cm),0.0005714285714285338,0.006953033237502478,0.43156715318284317,5,0.01488782010857823,-0.013744962965721162
Post LDL-C,0.0005714285714285338,0.017334903120962395,0.47239004843005095,5,0.03626423369131308,-0.03512137654845601
Systolic Blood Pressure Pre Transplant,0.0005714285714285338,0.0027437829125501203,0.3328317130805025,5,0.006220915511479205,-0.005078058368622138
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0005714285714285338,0.0008518354199998846,0.1040000000000044,5,0.002325369474824993,-0.0011825123319679255
Days from Pretransplant to Transplant,0.0005714285714285338,0.0077254475393040796,0.4383276984957963,5,0.016478231831887916,-0.015335374689030847
Which of the following vessel(s) are affected (select all that apply): (choice=LCx).1,0.0005714285714285338,0.0014443572274383811,0.21315860397019679,5,0.003545380065862544,-0.002402522923005476
Diagonal 1 (choice=Proximal).1,0.0005714285714285116,0.0005216405309572466,0.035241998455109974,5,0.001645493634507816,-0.0005026364916507927
Exercise Duration,0.0005714285714284895,0.0017300859166271192,0.25058468371010834,5,0.00413369938609228,-0.0029908422432353013
Pre Calcium,0.0005714285714284895,0.0044974167440447995,0.39521385629354205,5,0.009831671808322028,-0.008688814665465047
Mid LCx Degree of Stenosis %.1,0.0003809523809523707,0.000851835419999897,0.18695048315002946,5,0.0021348932843488558,-0.0013729885224441141
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0003809523809523485,0.0005216405309572566,0.08890390417811063,5,0.0014550174440316737,-0.0006931126821269766
Was an FFR or IFR collected.6,0.0003809523809523485,0.0005216405309572566,0.08890390417811063,5,0.0014550174440316737,-0.0006931126821269766
Pre Hemoglobin,0.0003809523809523263,0.0018565322561540927,0.3350899866594126,5,0.004203577956376293,-0.0034416731944716407
Post PTH,0.0003809523809523263,0.002192545606327861,0.3587141799572623,5,0.004895434088582125,-0.004133529326677472
Was an FFR or IFR collected (choice=neither).5,0.0003809523809523041,0.0038450722358450134,0.4177613429989107,5,0.008298009259103204,-0.007536104497198596
Post Calcium,0.0003809523809522819,0.003903600291794147,0.41897009369717,5,0.008418519335246148,-0.007656614573341583
Beta Blocker Medications (choice=Atenolol),0.00019047619047618536,0.0004259177099999485,0.18695048315002946,5,0.0010674466421744279,-0.0006864942612220571
Proximal LCx Degree of Stenosis %.1,0.00019047619047618536,0.0004259177099999485,0.18695048315002946,5,0.0010674466421744279,-0.0006864942612220571
RCA (choice=Distal).1,0.00019047619047618536,0.0004259177099999485,0.18695048315002946,5,0.0010674466421744279,-0.0006864942612220571
Was a Right Heart Cath Performed,0.00019047619047618536,0.0004259177099999485,0.18695048315002946,5,0.0010674466421744279,-0.0006864942612220571
LCx (choice=Mid).1,0.00019047619047618536,0.0004259177099999485,0.18695048315002946,5,0.0010674466421744279,-0.0006864942612220571
LAD (choice=Distal).1,0.00019047619047616316,0.002727204012052655,0.44173053357337344,5,0.0058058269452577966,-0.005424874564305471
Mid LAD Degree of Stenosis %,0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Beta Blocker Medications (choice=Labetalol),0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Cause of ESKD (choice=Renovascular Hypertension),0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Beta Blocker Medications (choice=Carvedilol),0.00019047619047616316,0.010376145676163679,0.4846124846731503,5,0.021555103551271108,-0.02117415117031878
LCx (choice=Mid),0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Was an FFR or IFR collected (choice=neither).2,0.00019047619047616316,0.0004259177099998988,0.18695048315002946,5,0.0010674466421743034,-0.000686494261221977
Mid RCA Degree of Stenosis %,0.00019047619047614096,0.0007968190728895876,0.3106541475187906,5,0.0018311376747657726,-0.0014501852938134908
LA max 2ch area,0.00019047619047614096,0.0017036708399998468,0.40745100572961446,5,0.0036983579972692197,-0.0033174056163169374
LVESVI,0.00019047619047614096,0.0007968190728896208,0.31065414751879766,5,0.0018311376747658411,-0.0014501852938135593
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",0.00019047619047611873,0.006680258254000047,0.4761110999214664,5,0.01394522026644338,-0.013564267885491142
RCA (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).9,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).9,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).6,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).15,0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).24,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).22,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).25,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal PDA Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).18,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
