,importance,stddev,p_value,n,p99_high,p99_low
Days from Echo to Transplant,0.00043290043290049595,0.002822165543377798,0.37443422501174706,5,0.0062437782931884424,-0.005377977427387451
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.00043290043290049595,0.0009679947954544713,0.18695048315000196,5,0.002426015095851135,-0.001560214230050143
Which of the following vessel(s) are affected (select all that apply): (choice=RCA).1,0.0004329004329004738,0.001810952438385483,0.3106541475187361,5,0.004161676533558844,-0.003295875667757897
LVPWd,0.0004329004329004738,0.001810952438385483,0.3106541475187361,5,0.004161676533558844,-0.003295875667757897
Family history of CKD,0.0004329004329004738,0.001810952438385483,0.3106541475187361,5,0.004161676533558844,-0.003295875667757897
ACEi or ARB Medications (choice=Losartan),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Systolic Pulmonary Artery Pressure (PAP),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Proximal LCx Degree of Stenosis %.1,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
CCB Medication (choice=Nifedipine),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Beta Blocker Medications (choice=Metoprolol),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Was a Baseline Echo Performed ,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Days Between Transplant to RHC,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Diuretic Medications (choice=Hydrochlorothiazide),0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Diastolic Blood Pressure,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
RCA (choice=Proximal).1,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Pericardial Effusion,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
RA area,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Pre LDL-C,4.4408920985006264e-17,0.0021645021645022022,0.4999999999999828,5,0.004456739873309255,-0.004456739873309167
Pre Hemoglobin,4.4408920985006264e-17,0.004591602475237337,0.4999999999999919,5,0.009454172959204164,-0.009454172959204074
Most Recent Urine Pro/Cre Ratio,4.4408920985006264e-17,0.002650962925090043,0.49999999999998596,5,0.005458369302961854,-0.005458369302961765
Most Recent PTH,2.2204460492503132e-17,0.0015305341584124672,0.49999999999998784,5,0.0031513909864014397,-0.0031513909864013955
LA min 2ch length,2.2204460492503132e-17,0.0015305341584124672,0.49999999999998784,5,0.0031513909864014397,-0.0031513909864013955
Are there notable LHC findings,2.2204460492503132e-17,0.0015305341584124672,0.49999999999998784,5,0.0031513909864014397,-0.0031513909864013955
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).15,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).2,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).1,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).2,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Proximal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Distal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).7,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).6,0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).9,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).9,0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).5,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).3,0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
Distal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).18,0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.3,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.2,0.0,0.0,0.5,5,0.0,0.0
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Proximal LAD Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1).1,0.0,0.0,0.5,5,0.0,0.0
Was there intervention,0.0,0.0,0.5,5,0.0,0.0
Distal PDA Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).31,0.0,0.0,0.5,5,0.0,0.0
"Distal PDA Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.5,0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.13,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.6,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.9,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.7,0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).22,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).25,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).24,0.0,0.0,0.5,5,0.0,0.0
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Wall motion abnormalities,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Carvedilol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Olmesartan),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Hydralazine  ,0.0,0.0,0.5,5,0.0,0.0
Nitrates,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=None),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
LA max 4ch area,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes I),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes II),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Essential Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Glomerulonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ADPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
History of UTIs,0.0,0.0,0.5,5,0.0,0.0
History of drug treated hypotension,0.0,0.0,0.5,5,0.0,0.0
History of Gout,0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0,0.0,0.5,5,0.0,0.0
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",0.0,0.0,0.5,5,0.0,0.0
Residual Renal Function,0.0,0.0,0.5,5,0.0,0.0
Financial Concerns,0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
