,importance,stddev,p_value,n,p99_high,p99_low
Mid LCx Degree of Stenosis %,0.00043290043290045155,0.0009679947954544961,0.1869504831500295,5,0.002426015095851142,-0.0015602142300502387
Systolic Blood pressure (peak),8.881784197001253e-17,0.001530534158412428,0.49999999999995137,5,0.003151390986401426,-0.003151390986401248
Pre Triglycerides,8.881784197001253e-17,0.001530534158412428,0.49999999999995137,5,0.003151390986401426,-0.003151390986401248
Pre PTH,6.661338147750939e-17,0.005076207532276444,0.499999999999989,5,0.010451981469601393,-0.010451981469601261
Pre Calcium,6.661338147750939e-17,0.001530534158412428,0.4999999999999635,5,0.0031513909864014037,-0.00315139098640127
Post Hemoglobin,4.4408920985006264e-17,0.001530534158412428,0.4999999999999757,5,0.003151390986401381,-0.0031513909864012927
Diastolic Blood Pressure,4.4408920985006264e-17,0.013076889581812365,0.4999999999999971,5,0.026925496390773317,-0.026925496390773226
Days from Pretransplant LHC to Transplant,2.2204460492503132e-17,0.0015305341584124672,0.49999999999998784,5,0.0031513909864014397,-0.0031513909864013955
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).18,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).15,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).9,0.0,0.0,0.5,5,0.0,0.0
Wall motion abnormalities,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).9,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).2,0.0,0.0,0.5,5,0.0,0.0
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).3,0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Mid RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Distal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).7,0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).6,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).5,0.0,0.0,0.5,5,0.0,0.0
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.5,0.0,0.0,0.5,5,0.0,0.0
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Distal).1,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.3,0.0,0.0,0.5,5,0.0,0.0
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Mid LAD Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=RCA).1,0.0,0.0,0.5,5,0.0,0.0
Proximal LAD Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Distal).1,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1).1,0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.6,0.0,0.0,0.5,5,0.0,0.0
Mid RCA Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.13,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.9,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid).1,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Proximal).1,0.0,0.0,0.5,5,0.0,0.0
Distal RCA Degree of Stenosis %.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected.7,0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2).1",0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=LCx).1,0.0,0.0,0.5,5,0.0,0.0
Are there notable LHC findings.1,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).24,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"If yes, where",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).22,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).25,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Was there intervention,0.0,0.0,0.5,5,0.0,0.0
Distal PDA Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).31,0.0,0.0,0.5,5,0.0,0.0
"Distal PDA Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),0.0,0.0,0.5,5,0.0,0.0
Was there intervention.1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Losartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Olmesartan),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=lodipine),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Nifedipine),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=None),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Hydralazine  ,0.0,0.0,0.5,5,0.0,0.0
Nitrates,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Furosemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes I),0.0,0.0,0.5,5,0.0,0.0
Was a Baseline Echo Performed ,0.0,0.0,0.5,5,0.0,0.0
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0,0.0,0.5,5,0.0,0.0
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",0.0,0.0,0.5,5,0.0,0.0
TAPSE (cm),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Carvedilol),0.0,0.0,0.5,5,0.0,0.0
IVSd (cm),0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
History of Kidney Stones,0.0,0.0,0.5,5,0.0,0.0
History of drug treated hypotension,0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0,0.0,0.5,5,0.0,0.0
Family history of CKD,0.0,0.0,0.5,5,0.0,0.0
History of Kidney Biopsy,0.0,0.0,0.5,5,0.0,0.0
Residual Renal Function,0.0,0.0,0.5,5,0.0,0.0
Diastolic Blood Pressure Pre Transplant,0.0,0.0,0.5,5,0.0,0.0
OSA,0.0,0.0,0.5,5,0.0,0.0
Pre HDL-C,0.0,0.0,0.5,5,0.0,0.0
Pre eGFR,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Metoprolol),0.0,0.0,0.5,5,0.0,0.0
Most Recent Total Cholesterol,0.0,0.0,0.5,5,0.0,0.0
Most Recent LDL-C,0.0,0.0,0.5,5,0.0,0.0
Most Recent Cystatin,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Glomerulonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Essential Hypertension),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Clopidogrel),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=None),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Apixaban),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes II),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
LVPWd,0.0,0.0,0.5,5,0.0,0.0
RCA Calcium Score,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Systemic Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments at Rest,0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments with Stress,0.0,0.0,0.5,5,0.0,0.0
Ejection Fraction,0.0,0.0,0.5,5,0.0,0.0
Total Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LM Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LAD Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LCX Calcium Score,0.0,0.0,0.5,5,0.0,0.0
Was a Stress Echo Performed,0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.0,0.5,5,0.0,0.0
"Type (Exercise=0, Pharm=1)",0.0,0.0,0.5,5,0.0,0.0
