,importance,stddev,p_value,n,p99_high,p99_low
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
Was a Baseline Echo Performed ,0.0,0.0,0.5,5,0.0,0.0
LVESVI,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Nitrates,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).22,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Olmesartan),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),-2.2204460492503132e-17,4.9650683064945465e-17,0.8130495168499705,5,8.002698218358744e-17,-1.244359031685937e-16
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),-6.661338147750939e-17,0.002708835416063636,0.5000000000000205,5,0.005577529561759199,-0.005577529561759333
CCB Medication (choice=lodipine),-6.661338147750939e-17,0.003960768548295642,0.5000000000000141,5,0.008155277184579654,-0.008155277184579786
Systolic Blood pressure (rest),-6.661338147750939e-17,0.0007953414638250591,0.5000000000000703,5,0.0016376190668029732,-0.0016376190668031063
ACEi or ARB Medications (choice=None),-8.881784197001253e-17,0.0003556875156874201,0.5000000000002094,5,0.0007323655109242168,-0.0007323655109243944
Was a Stress Echo Performed,-1.3322676295501878e-16,0.0006160688487885183,0.5000000000001814,5,0.0012684942746318104,-0.0012684942746320766
LA max 4ch length,-0.0001006036217303885,0.0002249565369718237,0.8130495168499705,5,0.000362584997124358,-0.0005637922405851351
LVEDVI,-0.0001006036217303885,0.0002249565369718237,0.8130495168499705,5,0.000362584997124358,-0.0005637922405851351
Hydralazine  ,-0.00010060362173041071,0.00022495653697187338,0.8130495168499705,5,0.00036258499712443814,-0.0005637922405852595
History of drug treated hypotension,-0.00010060362173041071,0.00022495653697187338,0.8130495168499705,5,0.00036258499712443814,-0.0005637922405852595
Proximal LCx Degree of Stenosis %,-0.00010060362173041071,0.00022495653697187338,0.8130495168499705,5,0.00036258499712443814,-0.0005637922405852595
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.0003018108651911433,0.0006748696109154215,0.8130495168499705,5,0.0010877549913729941,-0.0016913767217552808
RVSP,-0.0003018108651911433,0.0006748696109154216,0.8130495168499705,5,0.0010877549913729944,-0.001691376721755281
Peak Heart rate ,-0.00030181086519123215,0.0009137777728664291,0.7494153162899788,5,0.0015796701988917412,-0.0021832919292742053
LA min 4ch length,-0.00040241448692159845,0.000420855144131868,0.950349658393146,5,0.0004641320716821699,-0.0012689610455253668
"Test Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.00040241448692159845,0.0006558553727568121,0.8790092347160214,5,0.0009480007904692625,-0.0017528297643124593
History of Gout,-0.00040241448692159845,0.0013958186041762482,0.7228710026415586,5,0.002471595311340612,-0.003276424285183809
CCB Medication (choice=Nifedipine),-0.00040241448692159845,0.000420855144131868,0.950349658393146,5,0.0004641320716821699,-0.0012689610455253668
METs,-0.00040241448692159845,0.000420855144131868,0.950349658393146,5,0.0004641320716821699,-0.0012689610455253668
Systolic Blood pressure (peak),-0.0004024144869216206,0.00264742401749311,0.6244804422186467,5,0.0050486681563852035,-0.005853497130228444
LA max 2ch area,-0.0004024144869216206,0.0010905172730724107,0.772170230021055,5,0.00184297565088496,-0.002647804624728201
Cause of ESKD (choice=ADPKD),-0.00040241448692164284,0.00022495653697187338,0.9919349550499538,5,6.077413193320599e-05,-0.0008656031057764917
Was an FFR or IFR collected (choice=neither).21,-0.00040241448692164284,0.00022495653697187338,0.9919349550499538,5,6.077413193320599e-05,-0.0008656031057764917
Was an FFR or IFR collected (choice=FFR).2,-0.00040241448692164284,0.00022495653697187336,0.9919349550499538,5,6.077413193320588e-05,-0.0008656031057764916
Was an FFR or IFR collected (choice=FFR),-0.00040241448692164284,0.00022495653697187336,0.9919349550499538,5,6.077413193320588e-05,-0.0008656031057764916
Days Between Transplant to Nuc Stress Test,-0.000402414486921665,0.0002249565369718237,0.9919349550499611,5,6.077413193308152e-05,-0.0008656031057764116
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),-0.000503018108651987,0.001705817400182402,0.7271597918642507,5,0.0030092834952255877,-0.004015319712529561
History of Kidney Stones,-0.0005030181086520535,0.0,0.5,5,-0.0005030181086520535,-0.0005030181086520535
"Type (Exercise=0, Pharm=1)",-0.0006036217303823533,0.0004208551441318481,0.9836610383316011,5,0.0002629248282213742,-0.0014701682889860807
"Types (Exercise=0, Pharm=1)",-0.0006036217303823754,0.0005510287298844461,0.9647580015449071,5,0.0005309540404761079,-0.0017381975012408586
Number of Hypoperfused Segments at Rest,-0.0007042253521127417,0.0005735288858647346,0.9741970210944224,5,0.00047667855089435977,-0.0018851292551198431
Pre PTH,-0.0007042253521127417,0.002030848011889967,0.7593005383434356,5,0.003477318773671173,-0.004885769477896657
LAD (choice=Unspecified),-0.0007042253521127861,0.0002755143649421927,0.9976820802910504,5,-0.00013693746668360697,-0.0012715132375419654
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",-0.0007042253521127861,0.0002755143649421927,0.9976820802910504,5,-0.00013693746668360697,-0.0012715132375419654
BMI,-0.0007042253521127861,0.0002755143649421927,0.9976820802910504,5,-0.00013693746668360697,-0.0012715132375419654
LA max 4ch area,-0.0007042253521127861,0.000762864732801992,0.9460305888538774,5,0.0008665236766376334,-0.0022749743808632055
ACEi or ARB Medications (choice=Losartan),-0.0008048289738431524,0.0009805628113489769,0.9298213066905222,5,0.0012141634075427139,-0.0028238213552290187
Residual Renal Function,-0.0008048289738431747,0.0022382892818196627,0.766777462531385,5,0.003803839593869029,-0.005413497541555378
TAPSE (cm),-0.0008048289738431747,0.0013590800891455372,0.8719781967502835,5,0.001993535714190562,-0.003603193661876911
CCB Medication (choice=None),-0.0009054325955734965,0.0004208551441317884,0.99570954063904,5,-3.888603696989201e-05,-0.0017719791541771011
Was an FFR or IFR collected (choice=neither).6,-0.0009054325955735187,0.0007460964272732367,0.9733308694771589,5,0.0006307902603305815,-0.0024416554514776192
Beta Blocker Medications (choice=Metoprolol),-0.001006036217303885,0.0007953414638250592,0.9762896722078432,5,0.0006315828494991549,-0.002643655284106925
Diastolic Blood pressure (rest),-0.001006036217303885,0.0017058174001824186,0.8711582390009439,5,0.0025062653865737237,-0.004518337821181493
LVEF,-0.0010060362173039072,0.0010060362173038156,0.9554953287499672,5,0.0010654062590228584,-0.0030774786936306727
Was an FFR or IFR collected (choice=neither).14,-0.0011066398390342513,0.0005510287298843854,0.994550150715207,5,2.7935931824107007e-05,-0.00224121560989261
Anticoagulation Medication (choice=None),-0.0012072434607646176,0.0021810345461447857,0.8582444678861805,5,0.00328353681484847,-0.005698023736377705
Aspirin ,-0.001207243460764662,0.001404853123115595,0.9364768035073651,5,0.001685368536863985,-0.004099855458393309
Pre Total Cholesterol,-0.001207243460764662,0.013869988953327148,0.5724149336921044,5,0.027351255497755782,-0.029765742419285108
Was a Pre-Transplant Left Heart Cath Performed,-0.001207243460764662,0.0005735288858647442,0.9953691516202442,5,-2.633955775754068e-05,-0.0023881473637717837
LA min 4ch area,-0.0012072434607646842,0.00084171028826362,0.9836610383316048,5,0.0005258496564426137,-0.002940336577971982
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",-0.001307847082495006,0.0015746957588027057,0.9315737794617125,5,0.0019344732494880955,-0.004550167414478107
Was an FFR or IFR collected (choice=neither).3,-0.0013078470824950728,0.0007628647328019481,0.9907187177492229,5,0.00026290194625525607,-0.0028785961112454015
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.0014084507042254613,0.0012525049897372873,0.967128575924573,5,0.0011704743811022755,-0.0039873757895531985
LA Volume,-0.0015090543259558054,0.002163562692918222,0.9030699462933743,5,0.002945751162377113,-0.005963859814288723
Urine Output (mL),-0.0015090543259558054,0.0015504059363603943,0.952438229711415,5,0.0016832529258975536,-0.0047013615778091645
LAD (choice=Distal),-0.0016096579476861939,0.0017205866575943074,0.9476973853579524,5,0.0019330537613353248,-0.005152369656707713
Pre eGFR,-0.0017102615694165823,0.0007628647328019481,0.9962891056140039,5,-0.00013951254066625336,-0.003281010598166911
Days from Pretransplant LHC to Transplant,-0.0017102615694166046,0.003938345901622396,0.8067408382608771,5,0.006398847075748989,-0.009819370214582198
Diastolic Blood pressure (peak),-0.0021126760563381143,0.002499954454685907,0.9340995736589217,5,0.0030347647189027135,-0.007260116831578942
Pre Calcium,-0.002313883299798847,0.002348615197168726,0.9538283424991316,5,0.0025219478524832763,-0.00714971445208097
Cause of ESKD (choice=Diabetes II),-0.002313883299798891,0.0014491811157834895,0.9883151859339555,5,0.0006700006474109196,-0.005297767247008702
