,importance,stddev,p_value,n,p99_high,p99_low
Pre Vitamin D,0.007417218543046422,0.005030497752273577,0.015009268178886408,5,0.017775082943845548,-0.0029406458577527026
Systolic Blood Pressure,0.0070198675496689015,0.010817227543891597,0.11018778492192356,5,0.029292688572514915,-0.01525295347317711
Beta Blocker Medications (choice=Carvedilol),0.007019867549668879,0.00838474412477691,0.06725366869035329,5,0.02428417159206402,-0.010244436492726262
RA area,0.0066225165562914245,0.0054610670537982384,0.02672353932843031,5,0.017866929100030002,-0.004621895987447154
Pre LDL-C,0.0060927152317880925,0.00869039719328433,0.09601399237097949,5,0.023986363166814365,-0.011800932703238181
HBA1C,0.00596026490066226,0.011874451044398094,0.16225964443723842,5,0.030409923723432795,-0.018489393922108275
CCB Medication (choice=None),0.0058278145695364715,0.003291330765507096,0.00834366252538863,5,0.012604710106741131,-0.0009490809676681892
Target HR achieved,0.005298013245033162,0.007148024220173148,0.0863954016921564,5,0.020015893910563555,-0.009419867420497233
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",0.004503311258278142,0.002706333343271873,0.010230171956744935,5,0.010075689017576848,-0.001069066501020564
Family history of CKD,0.0043708609271523756,0.0052481093393798505,0.06801906230427397,5,0.015176790593515083,-0.006435068739210333
Systolic Blood pressure (peak),0.003973509933774877,0.004491609260347902,0.059527272030314514,5,0.013221795481468549,-0.005274775613918795
LVESVI,0.003973509933774877,0.004266257856531508,0.05285394768366798,5,0.012757793826323192,-0.004810773958773438
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.003841059602649044,0.005856341978658073,0.1081882601225552,5,0.01589934867995407,-0.008217229474655982
LVPWd,0.003841059602649022,0.0002961679440397063,4.208180907288797e-06,5,0.004450873492902781,0.003231245712395263
LA min 2ch length,0.003708609271523211,0.008091945639261421,0.1816906612592906,5,0.02037003718533682,-0.012952818642290396
BMI,0.0035761589403974004,0.00771743424209655,0.17932691066132145,5,0.01946646271115094,-0.012314144830356139
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",0.0034437086092715674,0.00266551149635735,0.0223063366549634,5,0.008932033621555386,-0.002044616403012251
Beta Blocker Medications (choice=Metoprolol),0.0026490066225165697,0.008647393945165956,0.26549178916791477,5,0.020454110275299055,-0.015156097030265917
IVSd (cm),0.0023841059602649484,0.0072485553867613906,0.2514272110594079,5,0.017308981687288918,-0.012540769766759021
RVSP,0.0023841059602648816,0.006465014496352733,0.22796683556881683,5,0.01569566016425144,-0.010927448243721674
BNP,0.0017218543046358058,0.010653815921690221,0.3680439682893991,5,0.02365820853878054,-0.020214499929508932
TAPSE (cm),0.0014569536423841623,0.001648993324236915,0.05969670203983177,5,0.004852253688497785,-0.00193834640372946
Was an FFR or IFR collected (choice=FFR),0.001192052980132452,0.0012738664941504348,0.052269999889188956,5,0.0038149616982942262,-0.001430855738029322
"Type (Exercise=0, Pharm=1)",0.001192052980132452,0.0010881905115996523,0.03524199845510852,5,0.0034326522839073625,-0.0010485463236424583
Days from Pretransplant LHC to Transplant,0.0010596026490066635,0.0012909661383853433,0.07017869330949723,5,0.0037177197709903145,-0.0015985144729769873
LA min 2ch area,0.0010596026490066412,0.00450623200959044,0.3134166811887039,5,0.010337996639498572,-0.00821879134148529
History of drug treated hypotension,0.0010596026490066412,0.0012030398758003376,0.06012167031678093,5,0.003536678381057668,-0.0014174730830443859
Aspirin ,0.0009271523178808305,0.0010043543634505752,0.05396941114613827,5,0.0029951318338780836,-0.0011408271981164224
Anticoagulation Medication (choice=Apixaban),0.0009271523178808305,0.000888503832119094,0.0399798232727837,5,0.0027565939886420566,-0.0009022893528803956
Peak Heart rate ,0.0009271523178808084,0.005056585210283686,0.3514087230746301,5,0.011338731155289735,-0.009484426519528117
Cause of ESKD (choice=Essential Hypertension),0.0007947019867549532,0.0015811041571276,0.16197041549592614,5,0.00405021729946249,-0.0024608133259525836
Anticoagulation Medication (choice=None),0.0006622516556291869,0.0006622516556291369,0.044504671250034496,5,0.0020258369678601887,-0.0007013336566018151
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0006622516556291869,0.0008110893188023175,0.07096372388700585,5,0.0023322957734888882,-0.0010077924622305147
Are there notable LHC findings,0.0006622516556291647,0.0,0.5,5,0.0006622516556291647,0.0006622516556291647
LA min 4ch area,0.0003973509933774988,0.0005923358880794374,0.10399999999999993,5,0.0016169787738850683,-0.0008222767871300706
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.00026490066225168805,0.0012909661383852947,0.3350899866593721,5,0.002923017784235239,-0.0023932164597318625
"Stress Echo Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.00026490066225168805,0.008565861009009306,0.47409426207942873,5,0.0179021268725827,-0.017372325548079322
ACEi or ARB Medications (choice=Olmesartan),0.0002649006622516659,0.00036273017053323664,0.08890390417811055,5,0.001011767096843342,-0.00048196577234001025
History of Kidney Stones,0.0002649006622516659,0.004812159503201344,0.45398581860696485,5,0.010173203590455761,-0.00964340226595243
Residual Renal Function,0.0002649006622516659,0.0005923358880794374,0.1869504831500295,5,0.0014845284427592352,-0.0009547271182559036
OSA,4.4408920985006264e-17,0.0016884170574810653,0.4999999999999779,5,0.003476474057757272,-0.0034764740577571834
Cause of ESKD (choice=Other),2.2204460492503132e-17,0.0008110893188023628,0.499999999999977,5,0.001670044117859817,-0.0016700441178597728
LVEF,2.2204460492503132e-17,0.00046828263654740055,0.49999999999996025,5,0.0009642004210049798,-0.0009642004210049354
Proximal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Mid RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=LAD),0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0,0.0,0.5,5,0.0,0.0
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).7,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).6,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).6,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).2,0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Mid LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).3,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).1,0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).5,0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=IFR).1,0.0,0.0,0.5,5,0.0,0.0
"If yes, where",0.0,0.0,0.5,5,0.0,0.0
Distal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).22,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).9,0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
Distal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).15,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Lisinopril),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Losartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Warfarin),0.0,0.0,0.5,5,0.0,0.0
Was there intervention,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Glomerulonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Financial Concerns,0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).30,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.0,0.5,5,0.0,0.0
Systolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
Cardiac Output,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Systemic Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments at Rest,0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments with Stress,0.0,0.0,0.5,5,0.0,0.0
Total Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LM Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LAD Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LCX Calcium Score,0.0,0.0,0.5,5,0.0,0.0
RCA Calcium Score,0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",0.0,0.0,0.5,5,0.0,0.0
Wall motion abnormalities,0.0,0.0,0.5,5,0.0,0.0
Number of segments with Wall Motion Abnormalities,0.0,0.0,0.5,5,0.0,0.0
Diastolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
LA min 4ch length,0.0,0.0,0.5,5,0.0,0.0
Mean Right Atrial Pressure (RAP),0.0,0.0,0.5,5,0.0,0.0
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0,0.0,0.5,5,0.0,0.0
LA max 2ch length,0.0,0.0,0.5,5,0.0,0.0
Days Between Transplant to RHC,0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
Was a Right Heart Cath Performed,0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),-0.0001324503311257663,0.0015811041571275558,0.5697351421814192,5,0.0031230649815816793,-0.0033879656438332117
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.0001324503311257885,0.0019533617488414396,0.5565866811019353,5,0.0038895485080672407,-0.004154449170318817
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",-0.00013245033112583294,0.0002961679440397187,0.8130495168499705,5,0.0004773635591279518,-0.0007422642213796176
RCA (choice=Mid),-0.00013245033112583294,0.0002961679440397187,0.8130495168499705,5,0.0004773635591279518,-0.0007422642213796176
Diastolic Blood Pressure Pre Transplant,-0.00026490066225164365,0.002754521105044422,0.5798729311543953,5,0.005406696364562388,-0.005936497689065675
LVEDVI,-0.00026490066225164365,0.0003627301705332062,0.9110960958218894,5,0.0004819657723399698,-0.0010117670968432572
Cause of ESKD (choice=Diabetes II),-0.0002649006622516659,0.0005923358880794374,0.8130495168499705,5,0.0009547271182559036,-0.0014845284427592352
Was a Stress Echo Performed,-0.00039735099337741,0.0010043543634505644,0.7868413960297707,5,0.0016706285226198204,-0.0024653305093746405
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),-0.00039735099337743216,0.0003627301705331758,0.96475800154489,5,0.00034951544121411885,-0.001144217427968983
LA max 4ch length,-0.0003973509933774766,0.0005923358880793939,0.8960000000000033,5,0.0008222767871300033,-0.0016169787738849564
LA max 2ch area,-0.0003973509933774988,0.00036273017053323664,0.96475800154489,5,0.00034951544121417734,-0.001144217427969175
CCB Medication (choice=Nifedipine),-0.0003973509933774988,0.00036273017053323664,0.96475800154489,5,0.00034951544121417734,-0.001144217427969175
LA max 4ch area,-0.0005298013245032873,0.0007254603410664125,0.9110960958218894,5,0.0009639315446799398,-0.0020235341936865143
Cause of ESKD (choice=ADPKD),-0.000794701986754931,0.003421989584838092,0.6845161690737555,5,0.006251221865349047,-0.00784062583885891
LV Mass,-0.0009271523178807639,0.0011081589755418183,0.932649032340512,5,0.0013545623291445672,-0.003208866964906095
Diuretic Medications (choice=None),-0.0010596026490065746,0.01505512290159766,0.55871415368906,5,0.029939103489294766,-0.032058308787307914
CCB Medication (choice=lodipine),-0.0011920529801324297,0.0005540794877708793,0.9957095406390383,5,-5.1195656619825326e-05,-0.002332910303645034
METs,-0.0013245033112582849,0.0010471118080028151,0.9762896722078379,5,0.0008315143740427161,-0.0034805209965592856
Pre HDL-C,-0.00185430463576155,0.007827467187863516,0.68782737625885,5,0.014262558491143102,-0.0179711677626662
