,importance,stddev,p_value,n,p99_high,p99_low
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0008088235294117397,0.0009516308165841848,0.06508109038753529,5,0.002768244533694235,-0.001150597474870756
Systolic Blood pressure (peak),0.0008088235294117174,0.0034819883801622898,0.31544541530527637,5,0.007978285730359698,-0.006360638671536262
Nitrates,0.0007352941176471007,0.00025996572837740626,0.0015991010761672961,5,0.001270567145484389,0.00020002108980981224
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0007352941176471007,0.0006878046666864135,0.037565227312613164,5,0.0021514934328251806,-0.0006809051975309793
LA min 4ch area,0.0007352941176470562,0.0005199314567548125,0.017054711583704807,5,0.001805840173321633,-0.00033525193802752063
Pre Hemoglobin,0.0007352941176470118,0.0015813097917357713,0.1785862014580344,5,0.0039912328348549455,-0.0025206445995609216
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0006617647058824172,0.001084403029687723,0.12205522196859596,5,0.0028945655320521016,-0.0015710361202872672
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0006617647058824172,0.0003075955979904546,0.004290459360960225,5,0.00129510829356773,2.8421118197104493e-05
Antiplatelet (choice=Clopidogrel),0.0006617647058824172,0.00047935311802955376,0.01834099470020914,5,0.0016487594012694429,-0.00032522998950460847
Obtuse Marginal 1 (choice=Proximal),0.0006617647058824172,0.001202604943661506,0.14296931521391532,5,0.003137944906648189,-0.0018144154948833546
LM Calcium Score,0.0006617647058823728,0.0015024129957134798,0.19021288271524897,5,0.003755253829610802,-0.002431724417846057
Was a Baseline Echo Performed ,0.0006617647058823728,0.0004793531180295878,0.018340994700216745,5,0.0016487594012694685,-0.00032522998950472296
ACEi or ARB Medications (choice=Losartan),0.0006617647058823728,0.0005453087122864289,0.026669130522839944,5,0.0017845628814474937,-0.0004610334696827482
Resting Heart Rate,0.0005882352941176894,0.0046547660398578,0.3957599109485578,5,0.010172462905888581,-0.008995992317653202
Diuretic Medications (choice=Chlorthalidone),0.000588235294117645,0.00020136858731807506,0.001418922963367223,5,0.0010028559986152124,0.00017361458962007753
ACEi or ARB Medications (choice=None),0.000588235294117645,0.0008854113660876194,0.10578949730002725,5,0.002411309534577642,-0.001234838946342352
CCB Medication (choice=lodipine),0.0005882352941176006,0.0003288335261030084,0.008065044950056388,5,0.0012653080693260227,-8.883748109082151e-05
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0005147058823530059,0.0005575643708861927,0.053969411146133524,5,0.001662738628366244,-0.000633326863660232
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0005147058823529616,0.0004932502891543968,0.039979823272793334,5,0.0015303150451653565,-0.0005009032804594333
LCx (choice=Proximal),0.0005147058823529616,0.0009933276533901816,0.15553038366717997,5,0.002559981249930535,-0.0015305694852246114
Diagonal 1 (choice=Mid),0.0005147058823529616,0.0006151911959809291,0.0673509676594757,5,0.001781393057723628,-0.0007519812930177048
Posterior Descending Artery (choice=Unspecified),0.0005147058823529616,0.00032883352610289665,0.012448081730108177,5,0.0011917786575611536,-0.00016236689285523056
LAD (choice=Unspecified),0.0005147058823529616,0.00032883352610289665,0.012448081730108177,5,0.0011917786575611536,-0.00016236689285523056
Number of segments with Wall Motion Abnormalities,0.0005147058823529171,0.00020136858731809534,0.0023179197089534176,5,0.0009293265868505264,0.00010008517785530798
Cause of ESKD (choice=ADPKD),0.0005147058823529171,0.0011509173413601676,0.18695048315003604,5,0.0028844605955816497,-0.0018550488308758154
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0005147058823529171,0.000846387090677969,0.12274601842514153,5,0.0022574286003716384,-0.0012280168356658043
Anticoagulation Medication (choice=None),0.00044117647058832253,0.0001644167630514049,0.0019412685234766753,5,0.0007797128581923292,0.0001026400829843159
Obtuse Marginal 2 (choice=Distal),0.00044117647058827814,0.0001644167630514297,0.0019412685234784636,5,0.0007797128581923359,0.00010264008298422044
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.00044117647058823374,0.0006041057619542253,0.08890390417811063,5,0.001685038584080936,-0.0008026856429044686
"Types (Exercise=0, Pharm=1)",0.00044117647058823374,0.0003075955979904679,0.016338961668401486,5,0.0010745200582735737,-0.0001921671170971063
Beta Blocker Medications (choice=Labetalol),0.0004411764705882115,0.0019866553067803675,0.3227735416228145,5,0.004531727205743366,-0.0036493742645669434
Proximal LAD Degree of Stenosis %,0.00044117647058818934,0.00040273717463621095,0.03524199845513336,5,0.0012704178795834493,-0.0003880649384070707
CCB Medication (choice=Nifedipine),0.00036764705882359473,0.00025996572837740626,0.017054711583695436,5,0.0009029200866608831,-0.0001676259690136937
ACEi or ARB Medications (choice=Irbesartan),0.00036764705882359473,0.0004502738497762726,0.07096372388698531,5,0.001294767138958915,-0.0005594730213117254
TR Peak Gradient,0.00036764705882359473,0.0029296649725200474,0.3964636942328879,5,0.006399867729515442,-0.005664573611868252
History of Kidney Biopsy,0.00036764705882355033,0.0007798971851322188,0.17565050148161707,5,0.0019734661423354157,-0.0012381720246883148
LCx (choice=Distal),0.00036764705882355033,0.0011913126283837594,0.2640515480444823,5,0.0028205762263560584,-0.002085282108708958
LVESVI,0.00036764705882355033,0.0014933894126168993,0.30564271544659305,5,0.003442556500236948,-0.0027072623825898476
Was an FFR or IFR collected (choice=neither).7,0.00036764705882355033,0.0006367833851356144,0.1331323139831428,5,0.0016787928500994827,-0.0009434987324523821
Mid Diagonal 2 Degree of Stenosis %,0.0003676470588235059,0.0010398629135096448,0.23671368262858525,5,0.0025087391701727004,-0.0017734450525256885
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.0003676470588234837,0.000779897185132245,0.1756505014816631,5,0.001973466142335403,-0.0012381720246884356
Posterior Descending Artery (choice=Proximal),0.0003676470588234615,0.0004502738497762726,0.07096372388703988,5,0.0012947671389587816,-0.0005594730213118587
Exercise Duration,0.0002941176470589113,0.0001644167630515042,0.008065044950046259,5,0.0006326540346631224,-4.441874054529973e-05
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0002941176470589113,0.0007534522622029198,0.21599999999993902,5,0.0018454862687516723,-0.0012572509746338494
Was an FFR or IFR collected (choice=neither).23,0.00029411764705886687,0.0003075955979904811,0.04965034160685054,5,0.0009274612347442341,-0.0003392259406265004
Cause of ESKD (choice=Diabetes II),0.00029411764705886687,0.0008777453225230166,0.24767715444548138,5,0.002101407397863365,-0.0015131721037456311
Wall motion abnormalities,0.0002941176470588225,0.0004793531180296474,0.12099076528402783,5,0.001281112342446041,-0.0006928770483283959
Obtuse Marginal 1 (choice=Unspecified),0.0002941176470588225,0.0004793531180296474,0.12099076528402783,5,0.001281112342446041,-0.0006928770483283959
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0002941176470588225,0.0006041057619542928,0.16875092827020627,5,0.001537979760551664,-0.000949744466434019
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0002941176470588225,0.0003075955979904679,0.049650341606863435,5,0.0009274612347441626,-0.00033922594062651756
LA min 2ch length,0.0002941176470588225,0.0012026049436615434,0.3067728525788095,5,0.002770297847824671,-0.002182062553707026
Was an FFR or IFR collected (choice=neither).5,0.0002941176470587781,0.0003075955979904546,0.04965034160687627,5,0.0009274612347440908,-0.00033922594062653464
Systolic Blood Pressure Pre Transplant,0.0002941176470587781,0.001502412995713469,0.34208678620720034,5,0.003387606770787185,-0.002799371476669629
Beta Blocker Medications (choice=Atenolol),0.00022058823529418347,0.00020136858731813588,0.035241998455109974,5,0.0006352089397918761,-0.00019403246920350918
RA area,0.00022058823529413907,0.0021374179196689395,0.4144084215556216,5,0.004621561274147617,-0.0041803848035593385
Mid LAD Degree of Stenosis %,0.00022058823529413907,0.0007166760547653397,0.26456665019090314,5,0.0016962341375717181,-0.00125505766698344
LAD Calcium Score,0.00022058823529413907,0.0004932502891544133,0.1869504831500295,5,0.0012361973981065678,-0.0007950209275182896
Diuretic Medications (choice=Spironolactone),0.00022058823529413907,0.0003288335261029215,0.10399999999998834,5,0.0008976610105023823,-0.00045648453991410415
Was an FFR or IFR collected (choice=neither).15,0.00022058823529413907,0.0004191821415806224,0.15227939234027568,5,0.00108369005852154,-0.000642513587933262
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.00022058823529413907,0.0004932502891544133,0.1869504831500295,5,0.0012361973981065678,-0.0007950209275182896
Distal RCA Degree of Stenosis %,0.00022058823529413907,0.0007166760547653397,0.26456665019090314,5,0.0016962341375717181,-0.00125505766698344
Obtuse Marginal 1 (choice=Distal),0.00022058823529409467,0.0003288335261028967,0.10400000000001146,5,0.0008976610105022869,-0.0004564845399140976
Was an FFR or IFR collected (choice=neither).11,0.00022058823529409467,0.0003288335261028967,0.10400000000001146,5,0.0008976610105022869,-0.0004564845399140976
Was an FFR or IFR collected (choice=neither).30,0.00022058823529409467,0.0003288335261028967,0.10400000000001146,5,0.0008976610105022869,-0.0004564845399140976
RCA (choice=Proximal),0.00014705882352945566,0.0005575643708860902,0.2935248198934574,5,0.0012950915695424824,-0.0010009739224835711
RCA (choice=Distal),0.00014705882352945566,0.0006678640486980226,0.3241306474836171,5,0.0015222001306608088,-0.0012280824836018976
Mid RCA Degree of Stenosis %,0.00014705882352945566,0.0008463870906780269,0.35871417995720245,5,0.001889781541548296,-0.0015956638944893849
ACEi or ARB Medications (choice=Lisinopril),0.00014705882352941124,0.0003288335261029091,0.1869504831500295,5,0.000824131598737629,-0.0005300139516788065
Hydralazine  ,0.00014705882352941124,0.0012358629642626306,0.40166630331532527,5,0.0026917177483875934,-0.002397600101328771
Cause of ESKD (choice=Unknown),0.00014705882352941124,0.0005575643708862146,0.29352481989355167,5,0.0012950915695426942,-0.001000973922483872
RCA Calcium Score,0.00014705882352941124,0.0005575643708862146,0.29352481989355167,5,0.0012950915695426942,-0.001000973922483872
LCX Calcium Score,0.00014705882352941124,0.00032883352610290907,0.1869504831500295,5,0.0008241315987376289,-0.0005300139516788064
Obtuse Marginal 2 (choice=Unspecified),0.00014705882352941124,0.00032883352610290907,0.1869504831500295,5,0.0008241315987376289,-0.0005300139516788064
Total Calcium Score,0.00014705882352941124,0.00032883352610290907,0.1869504831500295,5,0.0008241315987376289,-0.0005300139516788064
Obtuse Marginal 2 (choice=Mid),0.00014705882352941124,0.00032883352610290907,0.1869504831500295,5,0.0008241315987376289,-0.0005300139516788064
Was an FFR or IFR collected (choice=neither).14,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=neither).10,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Diagonal 1 (choice=Unspecified),0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
LCx (choice=Unspecified),0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=neither).3,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Diagonal 2 (choice=Unspecified),0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Diagonal 1 (choice=Distal),0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=neither).26,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=neither).29,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=FFR).1,0.00014705882352936684,0.00020136858731801426,0.08890390417811063,5,0.0005616795280268091,-0.00026756188096807544
Was an FFR or IFR collected (choice=neither).21,7.352941176472783e-05,0.0001644167630515042,0.18695048315002946,5,0.00041206579936893886,-0.00026500697583948325
Obtuse Marginal 1 (choice=Mid),7.352941176472783e-05,0.00016441676305150422,0.1869504831500295,5,0.00041206579936893897,-0.00026500697583948325
ACEi or ARB Medications (choice=Olmesartan),7.352941176472783e-05,0.00016441676305150422,0.1869504831500295,5,0.00041206579936893897,-0.00026500697583948325
Cause of ESKD (choice=FSGS),7.352941176472783e-05,0.0001644167630515042,0.18695048315002946,5,0.00041206579936893886,-0.00026500697583948325
Antiplatelet (choice=None),7.352941176472783e-05,0.00016441676305150422,0.1869504831500295,5,0.00041206579936893897,-0.00026500697583948325
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",7.352941176472783e-05,0.0004027371746361197,0.3519999999999478,5,0.0009027708207598001,-0.0007557119972303445
Posterior Descending Artery (choice=Mid),7.352941176472783e-05,0.0001644167630515042,0.18695048315002946,5,0.00041206579936893886,-0.00026500697583948325
Cause of ESKD (choice=Glomerulonephritis),7.352941176472783e-05,0.0006041057619542724,0.39948292959636755,5,0.0013173915252575274,-0.0011703327017280715
Number of Hypoperfused Segments with Stress,7.352941176472783e-05,0.00030759559799056074,0.3106541475187484,5,0.0007068729994502591,-0.0005598141759208035
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",7.352941176472783e-05,0.0001644167630515042,0.18695048315002946,5,0.00041206579936893886,-0.00026500697583948325
Anticoagulation Medication (choice=Warfarin),7.352941176468342e-05,0.0001644167630514049,0.1869504831500295,5,0.00041206579936869004,-0.0002650069758393232
Diuretic Medications (choice=None),7.352941176468342e-05,0.0004793531180295878,0.37443422501179513,5,0.0010605241071517792,-0.0009134652836224123
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",7.352941176468342e-05,0.0004027371746361805,0.35200000000005216,5,0.0009027708207598807,-0.0007557119972305138
RCA (choice=Mid),7.352941176468342e-05,0.0016927741813561046,0.4636481898475071,5,0.0035589748478024688,-0.0034119160242731023
Number of Hypoperfused Segments at Rest,7.352941176468342e-05,0.0001644167630514049,0.1869504831500295,5,0.00041206579936869004,-0.0002650069758393232
S',7.352941176468342e-05,0.0001644167630514049,0.1869504831500295,5,0.00041206579936869004,-0.0002650069758393232
Was an FFR or IFR collected (choice=FFR),7.352941176463901e-05,0.00047935311802963887,0.3744342250118802,5,0.0010605241071518399,-0.0009134652836225619
Diagonal 2 (choice=Mid),7.352941176463901e-05,0.0003075955979904546,0.31065414751889403,5,0.0007068729994499517,-0.0005598141759206737
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",4.4408920985006264e-17,0.00045027384977636327,0.4999999999999173,5,0.0009271200801355514,-0.0009271200801354625
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).9,0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=IFR).1,0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).2,0.0,0.00025996572837732777,0.5,5,0.0005352730278371268,-0.0005352730278371268
FFR.2,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Cardiac Output,0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Diastolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Systolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Right Atrial Pressure (RAP),0.0,0.0,0.5,5,0.0,0.0
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0,0.0,0.5,5,0.0,0.0
Days Between Transplant to RHC,0.0,0.0,0.5,5,0.0,0.0
Was a Right Heart Cath Performed,0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.00025996572837732777,0.5,5,0.0005352730278371268,-0.0005352730278371268
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
