,importance,stddev,p_value,n,p99_high,p99_low
"Test Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Apixaban),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Carvedilol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Metoprolol),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=None),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Warfarin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Nitrates,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=None),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Clopidogrel),0.0,0.0,0.5,5,0.0,0.0
Aspirin ,0.0,0.0,0.5,5,0.0,0.0
Weight (kg),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Lisinopril),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Losartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Olmesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=lodipine),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Nifedipine),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
Was a Nuclear Stress Test Performed,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=None),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
BSA,0.0,0.0,0.5,5,0.0,0.0
BMI,0.0,0.0,0.5,5,0.0,0.0
Pre eGFR,0.0,0.0,0.5,5,0.0,0.0
History of Kidney Stones,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes I),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes II),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Essential Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Glomerulonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ADPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Other),0.0,0.0,0.5,5,0.0,0.0
History of UTIs,0.0,0.0,0.5,5,0.0,0.0
History of drug treated hypotension,0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
History of Gout,0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0,0.0,0.5,5,0.0,0.0
Family history of CKD,0.0,0.0,0.5,5,0.0,0.0
History of Kidney Biopsy,0.0,0.0,0.5,5,0.0,0.0
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",0.0,0.0,0.5,5,0.0,0.0
Residual Renal Function,0.0,0.0,0.5,5,0.0,0.0
Diastolic Blood Pressure Pre Transplant,0.0,0.0,0.5,5,0.0,0.0
Financial Concerns,0.0,0.0,0.5,5,0.0,0.0
OSA,0.0,0.0,0.5,5,0.0,0.0
Pre HDL-C,0.0,0.0,0.5,5,0.0,0.0
Pre Calcium,0.0,0.0,0.5,5,0.0,0.0
Pre Vitamin D,0.0,0.0,0.5,5,0.0,0.0
Pre Hemoglobin,0.0,0.0,0.5,5,0.0,0.0
Hydralazine  ,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Furosemide),0.0,0.0,0.5,5,0.0,0.0
Pericardial Effusion,0.0,0.0,0.5,5,0.0,0.0
LA Volume,0.0,0.0,0.5,5,0.0,0.0
LA max 4ch area,0.0,0.0,0.5,5,0.0,0.0
LA max 2ch area,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
LA max 4ch length,0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
LA min 4ch area,0.0,0.0,0.5,5,0.0,0.0
LA min 4ch length,0.0,0.0,0.5,5,0.0,0.0
LA min 2ch area,0.0,0.0,0.5,5,0.0,0.0
LA min 2ch length,0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
Was a Right Heart Cath Performed,0.0,0.0,0.5,5,0.0,0.0
Days Between Transplant to RHC,0.0,0.0,0.5,5,0.0,0.0
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0,0.0,0.5,5,0.0,0.0
Mean Right Atrial Pressure (RAP),0.0,0.0,0.5,5,0.0,0.0
Systolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Diastolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
Cardiac Output,0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Systemic Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
RA area,0.0,0.0,0.5,5,0.0,0.0
LA max 2ch length,0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
HBA1C,0.0,0.0,0.5,5,0.0,0.0
LVEF,0.0,0.0,0.5,5,0.0,0.0
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
TAPSE (cm),0.0,0.0,0.5,5,0.0,0.0
LVESVI,0.0,0.0,0.5,5,0.0,0.0
IVSd (cm),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
LVPWd,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Was a Baseline Echo Performed ,0.0,0.0,0.5,5,0.0,0.0
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
RVSP,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
TR Peak Gradient,0.0,0.0,0.5,5,0.0,0.0
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
LVEDVI,0.0,0.0,0.5,5,0.0,0.0
LV Mass,0.0,0.0,0.5,5,0.0,0.0
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0,0.0,0.5,5,0.0,0.0
Days Between Transplant to Nuc Stress Test,-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Peak Heart rate ,-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Systolic Blood pressure (rest),-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Systolic Blood Pressure,-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Diastolic Blood Pressure,-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Pre Total Cholesterol,-0.00065359477124185,0.0014614823382352012,0.8130495168499705,5,0.002355617563016998,-0.0036628071055006977
Days from Echo to Transplant,-0.0013071895424837,0.0017899429983829502,0.9110960958218894,5,0.002378327830828136,-0.004992706915795535
Pre LDL-C,-0.0013071895424837,0.0017899429983829502,0.9110960958218894,5,0.002378327830828136,-0.004992706915795535
Height (cm),-0.0013071895424837,0.0017899429983829502,0.9110960958218894,5,0.002378327830828136,-0.004992706915795535
Systolic Blood Pressure Pre Transplant,-0.00196078431372555,0.0017899429983829502,0.96475800154489,5,0.0017247330595862856,-0.005646301687037386
Pre Triglycerides,-0.00196078431372555,0.0017899429983829502,0.96475800154489,5,0.0017247330595862856,-0.005646301687037386
Systolic Blood pressure (peak),-0.002614379084967355,0.0027341830932486166,0.9503496583931381,5,0.003015341694457917,-0.008244099864392628
Days Between Transplant and Stress Echo,-0.003267973856209161,0.0032679738562091387,0.9554953287499579,5,0.0034608294819242122,-0.009996777194342533
Pre PTH,-0.004575163398692861,0.0017899429983828288,0.9976820802910482,5,-0.0008896460253812757,-0.008260680772004446
Days from Pretransplant to Transplant,-0.005882352941176472,0.0014614823382351019,0.9995780837411994,5,-0.002873140606917829,-0.008891565275435116
