,importance,stddev,p_value,n,p99_high,p99_low
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.001980198019802004,0.0029519049207918373,0.10399999999999993,5,0.008058211051374218,-0.004097815011770209
Was an FFR or IFR collected (choice=neither).30,0.001980198019801982,0.006433527620335943,0.2645666501909286,5,0.015226920310875093,-0.011266524271271129
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.0013201320132013473,0.0037629551983470186,0.238310333636418,5,0.009068108776165802,-0.006427844749763108
History of Kidney Biopsy,0.0013201320132013473,0.00500519831290528,0.2935248198935232,5,0.011625904518665737,-0.00898564049226304
Beta Blocker Medications (choice=None),0.0013201320132013473,0.003762955198346958,0.2383103336364146,5,0.009068108776165679,-0.006427844749762984
Was an FFR or IFR collected (choice=neither).21,0.0013201320132013362,0.0037629551983469622,0.23831033363641654,5,0.009068108776165675,-0.006427844749763002
Cause of ESKD (choice=Diabetes II),0.0013201320132013362,0.001807665206287699,0.08890390417811055,5,0.005042139657535994,-0.002401875631133321
Distal LCx Degree of Stenosis %,0.0013201320132013362,0.001807665206287699,0.08890390417811055,5,0.005042139657535994,-0.002401875631133321
Proximal Diagonal 1 Degree of Stenosis %,0.0013201320132013362,0.0029519049207918373,0.18695048315002946,5,0.0073981450447735495,-0.004757881018370878
Was an FFR or IFR collected (choice=neither).14,0.0013201320132013362,0.001807665206287699,0.08890390417811055,5,0.005042139657535994,-0.002401875631133321
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0013201320132013362,0.001807665206287699,0.08890390417811055,5,0.005042139657535994,-0.002401875631133321
LVEF,0.0006600660066007236,0.00430310389782353,0.3744342250117517,5,0.009520216407435724,-0.008200084394234275
Days from Echo to Transplant,0.0006600660066007236,0.007879429957962567,0.4302648578185437,5,0.01688392119534113,-0.01556378918213968
Diastolic Blood Pressure Pre Transplant,0.0006600660066007124,0.004303103897823532,0.37443422501175383,5,0.009520216407435715,-0.008200084394234291
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.0006600660066007014,0.0036153304125753393,0.35199999999999076,5,0.008104081295269894,-0.006783949282068492
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.0006600660066007014,0.007154945012765234,0.4233216178967885,5,0.01539219667973372,-0.014072064666532316
ACEi or ARB Medications (choice=None),0.0006600660066006902,0.001475952460395906,0.1869504831500204,5,0.0036990725223867713,-0.0023789405091853913
LAD (choice=Mid),0.0006600660066006792,0.002761254212983761,0.31065414751874443,5,0.006345526595723251,-0.005025394582521893
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0006600660066006792,0.0014759524603959124,0.1869504831500248,5,0.0036990725223867735,-0.002378940509185415
ACEi or ARB Medications (choice=Irbesartan),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Beta Blocker Medications (choice=Metoprolol),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Antiplatelet (choice=None),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Pulmonary Vascular Resistance,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Is the above value 0=0 or 1=1,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Cardiac Output,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Mean Pulmonary Artery Pressure (PAP),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Systolic Pulmonary Artery Pressure (PAP),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Hydralazine  ,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Diagonal 2 (choice=Proximal),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Proximal Diagonal 2 Degree of Stenosis %,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
ACEi or ARB Medications (choice=Lisinopril),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
LCx (choice=Mid),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
Was there intervention,0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
ACEi or ARB Medications (choice=Olmesartan),0.0006600660066006681,0.0014759524603959186,0.18695048315002946,5,0.0036990725223867748,-0.002378940509185439
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",5.551115123125783e-17,0.00404206228182043,0.49999999999998845,5,0.008322662105506116,-0.008322662105506005
ACEi or ARB Medications (choice=Losartan),4.4408920985006264e-17,0.0033003300330032848,0.4999999999999887,5,0.006795425153362454,-0.006795425153362365
LVESVI,3.3306690738754695e-17,0.004042062281820406,0.4999999999999931,5,0.008322662105506045,-0.008322662105505979
Was an FFR or IFR collected (choice=FFR).1,2.2204460492503132e-17,0.002333685746490245,0.499999999999992,5,0.0048050912069882165,-0.0048050912069881714
Proximal LAD Degree of Stenosis %,2.2204460492503132e-17,0.00404206228182043,0.4999999999999954,5,0.008322662105506083,-0.008322662105506038
Was an FFR or IFR collected (choice=neither).11,1.1102230246251566e-17,0.0023336857464902644,0.499999999999996,5,0.004805091206988245,-0.004805091206988223
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR),0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Glomerulonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0,0.0,0.5,5,0.0,0.0
"If yes, where",0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Exercise Duration,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Diabetes I),0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).7,0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
RCA Calcium Score,0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Ejection Fraction,0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Nifedipine),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
LA max 2ch length,0.0,0.0,0.5,5,0.0,0.0
LA max 2ch area,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Clopidogrel),0.0,0.0,0.5,5,0.0,0.0
Mean Right Atrial Pressure (RAP),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
Systemic Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,-0.0006600660066005904,0.004303103897823533,0.625565774988224,5,0.008200084394234416,-0.009520216407435597
Pre Hemoglobin,-0.0006600660066006014,0.0027612542129837343,0.6893458524812373,5,0.005025394582521916,-0.006345526595723118
LCx (choice=Proximal),-0.0006600660066006014,0.005422995618863005,0.6005170704036025,5,0.010505956926403182,-0.011826088939604384
Are there notable LHC findings,-0.0006600660066006236,0.0027612542129837278,0.6893458524812435,5,0.0050253945825218796,-0.006345526595723127
Diagonal 1 (choice=Distal),-0.0006600660066006236,0.0027612542129837278,0.6893458524812435,5,0.0050253945825218796,-0.006345526595723127
Residual Renal Function,-0.0006600660066006236,0.0054229956188630015,0.6005170704036058,5,0.01050595692640315,-0.011826088939604398
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),-0.0006600660066006347,0.002761254212983741,0.6893458524812455,5,0.005025394582521896,-0.006345526595723166
Pre Calcium,-0.0006600660066006459,0.005422995618862998,0.6005170704036091,5,0.010505956926403123,-0.011826088939604415
Beta Blocker Medications (choice=Carvedilol),-0.0006600660066006459,0.003615330412575352,0.6479999999999972,5,0.006783949282068573,-0.008104081295269865
Was an FFR or IFR collected (choice=FFR).9,-0.0006600660066006459,0.0014759524603958692,0.8130495168499705,5,0.0023789405091853596,-0.003699072522386651
Pre eGFR,-0.0006600660066006459,0.0088557147623754,0.5621409280284869,5,0.017573973088115764,-0.018894105101317053
Was an FFR or IFR collected (choice=neither).5,-0.0006600660066006459,0.005422995618863049,0.6005170704036082,5,0.010505956926403227,-0.01182608893960452
Proximal PDA Degree of Stenosis %,-0.0006600660066006459,0.0014759524603958692,0.8130495168499705,5,0.0023789405091853596,-0.003699072522386651
Was an FFR or IFR collected (choice=FFR).2,-0.0006600660066006569,0.0014759524603958937,0.8130495168499705,5,0.0023789405091853987,-0.0036990725223867127
LA min 4ch length,-0.0006600660066006569,0.0014759524603958937,0.8130495168499705,5,0.0023789405091853987,-0.0036990725223867127
LVPWd,-0.0013201320132012473,0.0029519049207917935,0.8130495168499593,5,0.004757881018370876,-0.007398145044773371
Was an FFR or IFR collected (choice=neither).9,-0.0013201320132012694,0.0029519049207917814,0.8130495168499638,5,0.004757881018370829,-0.007398145044773369
LV Mass,-0.0013201320132012807,0.007948247246727552,0.6354091878276629,5,0.01504541892426224,-0.0176856829506648
Mid RCA Degree of Stenosis %,-0.0013201320132012807,0.003762955198346987,0.7616896663635733,5,0.0064278447497631095,-0.00906810877616567
Was an FFR or IFR collected (choice=neither).10,-0.0013201320132012917,0.001807665206287638,0.9110960958218894,5,0.00240187563113324,-0.005042139657535824
Was an FFR or IFR collected (choice=neither).1,-0.0013201320132012917,0.006433527620335967,0.6649100133406058,5,0.011926590277871869,-0.014566854304274453
Was an FFR or IFR collected (choice=IFR).1,-0.0013201320132012917,0.0018076652062876382,0.9110960958218894,5,0.0024018756311332407,-0.005042139657535824
Diagonal 2 (choice=Mid),-0.0013201320132012917,0.001807665206287638,0.9110960958218894,5,0.00240187563113324,-0.005042139657535824
Was an FFR or IFR collected (choice=neither).23,-0.0013201320132013028,0.0059953472358365845,0.6758693525163453,5,0.011024370809891108,-0.013664634836293713
Posterior Descending Artery (choice=Mid),-0.0013201320132013028,0.0018076652062876532,0.9110960958218894,5,0.0024018756311332597,-0.005042139657535865
Was an FFR or IFR collected (choice=neither).6,-0.0019801980198019264,0.0018076652062876532,0.9647580015448887,5,0.001741809624532636,-0.005702205664136489
Was an FFR or IFR collected (choice=neither).2,-0.0019801980198019377,0.0037629551983469696,0.8477206076597292,5,0.005767778743162416,-0.009728174782766292
Obtuse Marginal 2 (choice=Unspecified),-0.0019801980198019377,0.001807665206287638,0.96475800154489,5,0.001741809624532594,-0.00570220566413647
Diagonal 1 (choice=Mid),-0.0019801980198019486,0.002951904920791791,0.8959999999999978,5,0.004097815011770169,-0.008058211051374067
Cause of ESKD (choice=Other),-0.0019801980198019486,0.0029519049207917597,0.8959999999999998,5,0.004097815011770105,-0.008058211051374003
Obtuse Marginal 1 (choice=Proximal),-0.00198019801980196,0.004427857381187698,0.8130495168499686,5,0.007136821527556243,-0.011097217567160162
Was a Pre-Transplant Left Heart Cath Performed,-0.00198019801980196,0.008917000716901864,0.6772264583771945,5,0.01638002970234635,-0.02034042574195027
Diastolic Pulmonary Artery Pressure (PAP),-0.00198019801980196,0.0029519049207918126,0.8959999999999976,5,0.004097815011770204,-0.008058211051374123
TAPSE (cm),-0.0019801980198019707,0.009217320160903602,0.6719774940284082,5,0.01699839158840175,-0.020958787628005692
Obtuse Marginal 1 (choice=Mid),-0.0026402640264025835,0.0014759524603958692,0.9919349550499538,5,0.0003987424893834219,-0.005679270542188589
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),-0.0026402640264025835,0.0014759524603958692,0.9919349550499538,5,0.0003987424893834219,-0.005679270542188589
ACEi or ARB Medications (choice=Telmisartan),-0.0026402640264025835,0.0014759524603958692,0.9919349550499538,5,0.0003987424893834219,-0.005679270542188589
History of Kidney Stones,-0.0026402640264025835,0.004303103897823502,0.8790092347159867,5,0.006219886374432359,-0.011500414427237525
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),-0.0026402640264025943,0.0027612542129837082,0.9503496583931362,5,0.003045196562719869,-0.008325724615525058
RCA (choice=Proximal),-0.0026402640264025943,0.004303103897823515,0.8790092347159869,5,0.006219886374432376,-0.011500414427237565
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.0026402640264026056,0.010278819473529637,0.7017620254458103,5,0.018523967337977773,-0.023804495390782984
Systolic Blood Pressure,-0.0026402640264026056,0.0054229956188630015,0.8312490717298161,5,0.008525758906601169,-0.01380628695940638
RCA (choice=Unspecified),-0.0026402640264026056,0.0027612542129837278,0.9503496583931359,5,0.0030451965627198976,-0.00832572461552511
Was an FFR or IFR collected (choice=neither).13,-0.0026402640264026056,0.0027612542129837278,0.9503496583931359,5,0.0030451965627198976,-0.00832572461552511
Pericardial Effusion,-0.0026402640264026056,0.010010396625810625,0.7064751801064697,5,0.017971280984526307,-0.023251809037331518
LCx (choice=Distal),-0.0026402640264026277,0.006763663871920548,0.7839999999999983,5,0.011286213369651093,-0.016566741422456347
Was an FFR or IFR collected (choice=neither).17,-0.0026402640264026277,0.0036153304125753367,0.9110960958218894,5,0.004803751262266561,-0.010084279315071816
Was Any Stress Test Positive,-0.002640264026402639,0.0059038098415836,0.8130495168499705,5,0.009515762036741636,-0.014796290089546913
CCB Medication (choice=None),-0.0033003300330032292,0.0,0.5,5,-0.0033003300330032292,-0.0033003300330032292
Diuretic Medications (choice=Chlorthalidone),-0.0033003300330032292,0.0,0.5,5,-0.0033003300330032292,-0.0033003300330032292
Diuretic Medications (choice=Furosemide),-0.0033003300330032292,0.0,0.5,5,-0.0033003300330032292,-0.0033003300330032292
