,importance,stddev,p_value,n,p99_high,p99_low
Pre HDL-C,0.004166666666666763,0.0016977089596882423,0.002685220990306364,5,0.007662272879496305,0.0006710604538372211
Pre eGFR,0.0039062500000000885,0.0031894397692489524,0.025989847100961836,5,0.010473350567626005,-0.0026608505676258267
Peak Heart rate ,0.0036458333333333703,0.003370359142068958,0.03642752980512698,5,0.010585449390167147,-0.003293782723500407
LCx (choice=Distal),0.0033854166666666963,0.005093126879064592,0.10569472603804829,5,0.013872235305155044,-0.007101401971821651
Days from Pretransplant LHC to Transplant,0.0031250000000000886,0.0025382276939606404,0.025608460412224997,5,0.008351245903899976,-0.0021012459038997986
History of Kidney Stones,0.002343750000000089,0.001697708959688221,0.01834099470021946,5,0.005839356212829588,-0.0011518562128294096
History of UTIs,0.002343750000000089,0.0043576043048649616,0.14771122152786884,5,0.011316117492209073,-0.006628617492208895
Distal LCx Degree of Stenosis %,0.0023437500000000667,0.0019313016893478276,0.02666913052284233,5,0.006320326871793324,-0.0016328268717931914
LVEDVI,0.002083333333333437,0.0017469281074217356,0.027999999999997215,5,0.005680282451627158,-0.0015136157849602837
Anticoagulation Medication (choice=Apixaban),0.0020833333333333927,0.002997620946151379,0.09756895879302097,5,0.008255476292983522,-0.004088809626316737
LA max 2ch length,0.001822916666666785,0.0007131804134181446,0.0023179197089511793,5,0.0032913649950955916,0.0003544683382379788
Cause of ESKD (choice=Diabetes II),0.001822916666666763,0.0035180354390902317,0.15553038366717747,5,0.009066600260170678,-0.005420766926837151
History of drug treated hypotension,0.0018229166666667406,0.003135831921560486,0.13174640853449512,5,0.008279637934962909,-0.004633804601629427
ACEi or ARB Medications (choice=Losartan),0.0018229166666667406,0.0011646187382811613,0.01244808173011048,5,0.00422088274552923,-0.0005750494121957485
LAD (choice=Distal),0.0018229166666666962,0.001974707146888397,0.053969411146134426,5,0.0058888659754631634,-0.0022430326421297715
Was an FFR or IFR collected (choice=neither).9,0.0018229166666666962,0.0025382276939607167,0.09178343002763885,5,0.007049162570566741,-0.003403329237233349
RCA (choice=Mid),0.0018229166666666962,0.003970820490098178,0.1813307966530398,5,0.009998890938350437,-0.006353057605017044
Was there intervention,0.0015625000000000888,0.0036131346160186264,0.19415448613781836,5,0.009001994113209877,-0.005876994113209699
Anticoagulation Medication (choice=None),0.0015625000000000888,0.012400592136259497,0.3960557599945749,5,0.02709549060295595,-0.023970490602955773
Which of the following vessel(s) are affected (select all that apply): (choice=LAD),0.0015625000000000888,0.0021395412402545415,0.08890390417809979,5,0.005967844985286731,-0.0028428449852865526
CCB Medication (choice=lodipine),0.0015625000000000667,0.002139541240254528,0.08890390417810114,5,0.00596784498528668,-0.0028428449852865474
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0015625000000000443,0.006852967378614972,0.3185059739058934,5,0.01567285455064322,-0.012547854550643129
LAD (choice=Mid),0.001302083333333437,0.00092071195467001,0.017054711583702163,5,0.0031978419735905605,-0.0005936753069236869
Mid LAD Degree of Stenosis %,0.0013020833333333925,0.0013020833333333703,0.04450467125004095,5,0.003983090913370994,-0.0013789242467042093
Beta Blocker Medications (choice=Carvedilol),0.0013020833333333925,4.965077776601761e-17,2.5370577332610246e-55,5,0.0013020833333334946,0.0013020833333332903
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0013020833333333703,0.0013020833333333703,0.04450467125004282,5,0.0039830909133709725,-0.0013789242467042314
Antiplatelet (choice=Clopidogrel),0.0013020833333333703,0.007011933342623061,0.3496408084250666,5,0.01573975100101231,-0.013135584334345573
Hydralazine  ,0.001041666666666785,0.0005823093691406365,0.008065044950046271,5,0.0022406497060981443,-0.00015731637276457443
Cause of ESKD (choice=Diabetes I),0.001041666666666785,0.0005823093691406365,0.008065044950046271,5,0.0022406497060981443,-0.00015731637276457443
RCA (choice=Proximal),0.001041666666666785,0.0005823093691406365,0.008065044950046271,5,0.0022406497060981443,-0.00015731637276457443
Systolic Blood Pressure,0.001041666666666763,0.004055315495415951,0.2982379745541695,5,0.00939161732214488,-0.007308283988811354
Systolic Blood pressure (rest),0.001041666666666763,0.004640242104480608,0.3210322178357463,5,0.010595989294753898,-0.008512655961420371
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.0010416666666667406,0.012434725402409684,0.4302648578185454,5,0.026644938136397706,-0.024561604803064227
RCA (choice=Distal),0.0010416666666667406,0.00767014399740789,0.3882577376523689,5,0.016834599169985684,-0.014751265836652204
Wall motion abnormalities,0.0010416666666666964,0.0010894010762162753,0.04965034160686339,5,0.0032847585397190143,-0.0012014252063856216
Proximal LAD Degree of Stenosis %,0.0007812500000000888,0.002178802152432471,0.23380237730467351,5,0.00526743374610456,-0.0037049337461043824
Pre Vitamin D,0.0007812500000000666,0.002997620946151425,0.2956598159334137,5,0.006953392959650291,-0.0053908929596501575
Anticoagulation Medication (choice=Warfarin),0.0007812500000000444,0.0029976209461513594,0.29565981593341495,5,0.006953392959650133,-0.005390892959650045
LA min 4ch area,0.0007812500000000444,0.0037512657007520997,0.332831713080483,5,0.008505157925850534,-0.006942657925850446
LAD (choice=Proximal),0.0007812500000000222,0.0040761655839839745,0.345152892962301,5,0.009174131276018547,-0.007611631276018503
Was an FFR or IFR collected (choice=FFR),0.00078125,0.0017469281074217109,0.1869504831500295,5,0.004378199118293669,-0.0028156991182936696
Was an FFR or IFR collected (choice=neither).1,0.00078125,0.001746928107421711,0.1869504831500295,5,0.00437819911829367,-0.0028156991182936705
OSA,0.0005208333333334592,0.0011646187382811735,0.1869504831499837,5,0.0029187994121959732,-0.001877132745529055
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.000520833333333437,0.001164618738281186,0.18695048314999507,5,0.0029187994121959767,-0.001877132745529103
Was an FFR or IFR collected (choice=neither).6,0.000520833333333437,0.0017469281074217274,0.2707348696377561,5,0.004117782451627141,-0.003076115784960267
Beta Blocker Medications (choice=None),0.0005208333333334147,0.0021788021524325137,0.3106541475187241,5,0.005007017079437974,-0.003965350412771145
Exercise Duration,0.0005208333333333925,0.0007131804134182662,0.08890390417811063,5,0.0019892816617624494,-0.0009476149950956644
Beta Blocker Medications (choice=Metoprolol),0.0005208333333333925,0.0007131804134182662,0.08890390417811063,5,0.0019892816617624494,-0.0009476149950956644
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),0.0005208333333333703,0.008317041365974673,0.44770290224359155,5,0.017645736459603132,-0.016604069792936393
Obtuse Marginal 1 (choice=Mid),0.0005208333333333482,0.0011646187382811737,0.1869504831500295,5,0.002918799412195863,-0.0018771327455291665
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.0005208333333333482,0.0011646187382811737,0.1869504831500295,5,0.002918799412195863,-0.0018771327455291665
Diagonal 2 (choice=Proximal),0.0005208333333333482,0.0011646187382811737,0.1869504831500295,5,0.002918799412195863,-0.0018771327455291665
LA min 2ch length,0.0002604166666667629,0.0023292374765623036,0.40745100572955817,5,0.005056348824391702,-0.004535515491058176
Family history of CKD,0.0002604166666667629,0.0005823093691405992,0.18695048314996077,5,0.0014593997060980456,-0.0009385663727645198
Proximal LCx Degree of Stenosis %,0.0002604166666667185,0.004819467584198401,0.4548281185577955,5,0.010183767034652166,-0.00966293370131873
CCB Medication (choice=Nifedipine),0.00026041666666669626,0.0005823093691406364,0.1869504831500295,5,0.0014593997060980556,-0.0009385663727646629
LA max 4ch area,0.00026041666666669626,0.0005823093691406365,0.1869504831500295,5,0.0014593997060980558,-0.0009385663727646632
Are there notable LHC findings,8.881784197001253e-17,0.004013290366516239,0.49999999999998146,5,0.00826342033422469,-0.008263420334224513
Cause of ESKD (choice=Glomerulonephritis),4.4408920985006264e-17,0.00092071195467001,0.4999999999999596,5,0.0018957586402571682,-0.0018957586402570793
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).9,0.0,0.0,0.5,5,0.0,0.0
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).6,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=IFR).1,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
LAD Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).2,0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).3,0.0,0.0,0.5,5,0.0,0.0
Financial Concerns,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).27,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).30,0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
"If yes, where",0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).23,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
Diastolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
"Race (White=0, AA=1, Asian=2, Hispanic Latino=3, Other=4)",0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments with Stress,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Right Ventricular End-Diastolic Pressure,0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Systemic Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.0,0.5,5,0.0,0.0
Cardiac Output,0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
Systolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
Mean Right Atrial Pressure (RAP),0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Atenolol),0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
LAD Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LM Calcium Score,0.0,0.0,0.5,5,0.0,0.0
RCA Calcium Score,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Olmesartan),0.0,0.0,0.5,5,0.0,0.0
LCX Calcium Score,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
History of Kidney Biopsy,-0.00026041666666656307,0.0031086813506024462,0.5697351421814218,5,0.00614040120076623,-0.006661234534099357
LA min 2ch area,-0.00026041666666658524,0.00169770895968817,0.6255657749882007,5,0.0032351895461628084,-0.0037560228794959786
Distal LAD Degree of Stenosis %,-0.00026041666666662964,0.005852136732876104,0.5372371265388801,5,0.01178921375145065,-0.012310047084783908
Total Calcium Score,-0.00026041666666665186,0.0005823093691405371,0.8130495168499705,5,0.0009385663727645029,-0.0014593997060978066
Number of Hypoperfused Segments at Rest,-0.00026041666666665186,0.0005823093691405371,0.8130495168499705,5,0.0009385663727645029,-0.0014593997060978066
LA max 2ch area,-0.0005208333333332149,0.002852721653672775,0.6479999999999668,5,0.005352959980382416,-0.006394626647048846
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",-0.0005208333333332149,0.002852721653672775,0.6479999999999668,5,0.005352959980382416,-0.006394626647048846
LVESVI,-0.0005208333333332372,0.0037512657007520668,0.6141424365755002,5,0.007203074592517185,-0.008244741259183659
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.0005208333333332593,0.006484322707285847,0.5669031538867838,5,0.012830476743832414,-0.013872143410498932
Was an FFR or IFR collected (choice=neither).7,-0.0005208333333332593,0.0035180354390901536,0.6213858250312396,5,0.0067228502601704935,-0.0077645169268370125
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.0005208333333333037,0.00285272165367273,0.6479999999999926,5,0.005352959980382235,-0.006394626647048842
LA max 4ch length,-0.0005208333333333037,0.0011646187382810742,0.8130495168499705,5,0.0018771327455290058,-0.0029187994121956133
Cause of ESKD (choice=Other),-0.000781249999999889,0.001484603418097844,0.8477206076597017,5,0.0022755689572634243,-0.0038380689572632028
Pre Hemoglobin,-0.0007812499999999111,0.001484603418097878,0.8477206076597028,5,0.002275568957263473,-0.0038380689572632947
ACEi or ARB Medications (choice=Lisinopril),-0.0007812499999999111,0.0032682032286487145,0.6893458524812333,5,0.005948025619156812,-0.0075105256191566345
History of Gout,-0.0007812499999999334,0.001746928107421748,0.8130495168499476,5,0.0028156991182938127,-0.00437819911829368
LA min 4ch length,-0.0007812499999999556,0.005415790193511834,0.6184084379740628,5,0.010369936862616204,-0.011932436862616115
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.0007812499999999778,0.008811939747754516,0.5737396106302602,5,0.017362655734577036,-0.01892515573457699
Was an FFR or IFR collected (choice=neither).5,-0.0007812499999999778,0.002538227693960643,0.7354333498090675,5,0.004444995903899914,-0.006007495903899871
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),-0.00078125,0.0017469281074217109,0.8130495168499705,5,0.0028156991182936696,-0.004378199118293669
LCx (choice=Proximal),-0.0010416666666666075,0.005779255474263564,0.6462321622356758,5,0.010857900232641408,-0.012941233565974623
Was a Pre-Transplant Left Heart Cath Performed,-0.001041666666666652,0.0014263608268363498,0.9110960958218894,5,0.001895229990191086,-0.00397856332352439
Antiplatelet (choice=None),-0.001041666666666652,0.009039872373807146,0.5953099528601942,5,0.01757155549531641,-0.019654888828649714
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.0013020833333332372,0.017758049084617027,0.5611417538855334,5,0.035261985174214944,-0.03786615184088142
Pre LDL-C,-0.0013020833333332372,0.0031894397692489073,0.7935228167244115,5,0.005265017234292586,-0.007869183900959061
Pre PTH,-0.0015624999999999112,0.0025046072996967915,0.8822518198702674,5,0.003594521047427481,-0.006719521047427303
Mid RCA Degree of Stenosis %,-0.001822916666666563,0.01110975469151125,0.6338603689013531,5,0.021052221796283164,-0.02469805512961629
"Type (Exercise=0, Pharm=1)",-0.0018229166666665852,0.006740718284137926,0.7110003989265337,5,0.01205631544700099,-0.01570214878033416
Cause of ESKD (choice=ADPKD),-0.0018229166666666296,0.002852721653672677,0.8868773906289753,5,0.0040508766470488,-0.00769670998038206
HBA1C,-0.002083333333333259,0.00236535183913865,0.9398783296832138,5,0.0027869587960899127,-0.006953625462756431
CCB Medication (choice=None),-0.002083333333333259,0.0035180354390901536,0.8719781967502541,5,0.005160350260170494,-0.009327016926837012
"Stress Echo Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.0020833333333332817,0.008666438173069625,0.6902942649559141,5,0.015760982647922063,-0.019927649314588625
LA Volume,-0.0026041666666665408,0.005126307209643132,0.8402848915286583,5,0.007950970731083924,-0.013159304064417007
Number of segments with Wall Motion Abnormalities,-0.0026041666666665854,0.004958185615796833,0.8473176675575322,5,0.007604806045666985,-0.012813139379000155
Distal RCA Degree of Stenosis %,-0.0026041666666665854,0.012075024082676664,0.672582881719112,5,0.02225847481413352,-0.02746680814746669
Pre Calcium,-0.0026041666666666075,0.012110075024569173,0.6721282444073515,5,0.022330645187945673,-0.02753897852127889
Diuretic Medications (choice=Bumetanide),-0.0028645833333332147,0.01075303271982424,0.7082724953083904,5,0.019276059659491345,-0.025005226326157776
Diastolic Blood Pressure,-0.0031249999999999113,0.014251716971366787,0.6752023683178374,5,0.026219482223706046,-0.03246948222370587
