,importance,stddev,p_value,n,p99_high,p99_low
BNP,0.004455445544554459,0.030786746219279463,0.3812255844498708,5,0.0678457815281038,-0.058934890438994886
RA area,0.003960396039603964,0.02593700375728663,0.3749804232124432,5,0.05736504526334584,-0.049444253184137914
History of Kidney Stones,0.003960396039603964,0.002822216398760245,0.017459853337269522,5,0.009771378611827267,-0.001850586532619338
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.003960396039603964,0.003753898734678989,0.038870820473949894,5,0.011689725418702314,-0.003768933339494387
Proximal RCA Degree of Stenosis %,0.0034653465346534684,0.010874199324994463,0.25773325593910934,5,0.025855473242223977,-0.01892478017291704
CCB Medication (choice=Verapil),0.0034653465346534684,0.0033208930358907796,0.03997982327279085,5,0.010303111195172132,-0.0033724181258651953
Number of Hypoperfused Segments with Stress,0.0034653465346534684,0.00332089303589078,0.03997982327279085,5,0.010303111195172132,-0.003372418125865196
Number of Hypoperfused Segments at Rest,0.002970297029702973,0.004427857381187707,0.10399999999999993,5,0.012087316577061191,-0.006146722517655245
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0024752475247524774,0.01575237878880924,0.3715210494228415,5,0.03490961317192297,-0.029959118122418013
Cause of ESKD (choice=Essential Hypertension),0.0024752475247524774,0.014954264818805177,0.365029889358202,5,0.03326628547657724,-0.02831579042707229
Proximal Diagonal 2 Degree of Stenosis %,0.0024752475247524774,0.0,0.5,5,0.0024752475247524774,0.0024752475247524774
RVSP,0.001980198019801982,0.003227327923367651,0.12099076528401038,5,0.00862531082042824,-0.004664914780824275
"Types (Exercise=0, Pharm=1)",0.001980198019801982,0.0011069643452969267,0.008065044950046266,5,0.0042594529066415365,-0.0002990568670375726
Distal Obtuse Marginal 1 Degree of Stenosis %,0.001980198019801982,0.0011069643452969265,0.008065044950046259,5,0.0042594529066415365,-0.0002990568670375726
Age,0.001980198019801982,0.017797701002225313,0.4078882478512007,5,0.03862591037375336,-0.0346655143341494
Cause of ESKD (choice=Diabetes II),0.0014851485148514865,0.002822216398760245,0.15227939234026738,5,0.007296131087074788,-0.004325834057371815
Was an FFR or IFR collected (choice=neither).14,0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
Beta Blocker Medications (choice=Labetalol),0.000990099009900991,0.005422995618863035,0.352,5,0.012156121942904835,-0.010175923923102853
Anticoagulation Medication (choice=None),0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
Beta Blocker Medications (choice=Carvedilol),0.000990099009900991,0.0033208930358907796,0.2707348696377924,5,0.007827863670419655,-0.005847665650617673
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.000990099009900991,0.0033208930358907796,0.2707348696377924,5,0.007827863670419655,-0.005847665650617673
LVPWd,0.000990099009900991,0.011152356758483981,0.4261611899090002,5,0.02395295571757071,-0.021972757697768727
Anticoagulation Medication (choice=Warfarin),0.000990099009900991,0.0022139286905938534,0.1869504831500295,5,0.0055486087835801,-0.003568410763778118
Diastolic Blood pressure (peak),0.000990099009900991,0.004141881319475625,0.3106541475187484,5,0.009518289893584813,-0.007538091873782831
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0004950495049504955,0.0020709406597378124,0.3106541475187484,5,0.0047591449467924065,-0.0037690459368914155
Distal RCA Degree of Stenosis %,0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Beta Blocker Medications (choice=Atenolol),0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
LA Volume,0.0,0.017326732673267342,0.5,5,0.03567598205515285,-0.03567598205515285
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).24,0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Family history of CKD,0.0,0.009745059250014626,0.5,5,0.020065211686812683,-0.020065211686812683
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Renovascular Hypertension),0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=IFR).1,0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Ejection Fraction,0.0,0.0017502643098676934,0.5,5,0.0036038184052411652,-0.0036038184052411652
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Unknown),0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).17,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).6,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).6,0.0,0.0,0.5,5,0.0,0.0
Cardiac Output,0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
OSA,0.0,0.0017502643098676934,0.5,5,0.0036038184052411652,-0.0036038184052411652
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
Mid LCx Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Financial Concerns,0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Mid RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),-0.0004950495049504955,0.0020709406597378124,0.6893458524812515,5,0.0037690459368914155,-0.0047591449467924065
LAD Calcium Score,-0.0004950495049504955,0.0011069643452969265,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
RCA Calcium Score,-0.0004950495049504955,0.0011069643452969265,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Systolic Blood pressure (rest),-0.0004950495049504955,0.0050727479039404,0.581029906302851,5,0.009949808542089772,-0.010939907551990763
HBA1C,-0.0004950495049504955,0.0036713853896513217,0.6109752255499896,5,0.007064383756280264,-0.008054482766181256
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Obtuse Marginal 1 (choice=Unspecified),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Was an FFR or IFR collected (choice=neither).22,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),-0.0004950495049504955,0.0027114978094315177,0.648,5,0.005087961961551426,-0.006078060971452417
Diuretic Medications (choice=Spironolactone),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",-0.0004950495049504955,0.0027114978094315177,0.648,5,0.005087961961551426,-0.006078060971452417
Was an FFR or IFR collected (choice=neither).27,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Mean Pulmonary Capillary Wedge Pressure (PCWP),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Mean Pulmonary Artery Pressure (PAP),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Systolic Pulmonary Artery Pressure (PAP),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Days Between Transplant to RHC,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Was an FFR or IFR collected (choice=FFR).9,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Posterior Descending Artery (choice=Unspecified),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
LA min 4ch length,-0.0004950495049504955,0.004427857381187706,0.5925489942704094,5,0.008621970042407723,-0.009612069052308714
Systemic Vascular Resistance,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Cause of ESKD (choice=Glomerulonephritis),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Proximal Diagonal 1 Degree of Stenosis %,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Obtuse Marginal 2 (choice=Mid),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
LM Calcium Score,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Diastolic Pulmonary Artery Pressure (PAP),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
ACEi or ARB Medications (choice=Losartan),-0.000990099009900991,0.0037538987346789885,0.7064751801064719,5,0.00673923036919736,-0.008719428388999341
"Test Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.000990099009900991,0.002822216398760245,0.7616896663635794,5,0.004820883562322311,-0.006801081582124293
LAV max,-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Beta Blocker Medications (choice=Metoprolol),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Total Calcium Score,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Mean Right Atrial Pressure (RAP),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Was an FFR or IFR collected (choice=neither).26,-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
LV Mass,-0.000990099009900991,0.009360232871875769,0.5876780534654713,5,0.018282749845458,-0.02026294786525998
Cause of ESKD (choice=ADPKD),-0.0014851485148514865,0.002213928690593853,0.8960000000000001,5,0.0030733612588276227,-0.006043658288530596
LCX Calcium Score,-0.0014851485148514865,0.00332089303589078,0.8130495168499705,5,0.005352616145667178,-0.00832291317537015
LAD (choice=Mid),-0.0014851485148514865,0.004141881319475625,0.7661976226953013,5,0.0070430423688323356,-0.010013339398535308
Clonidine,-0.0014851485148514865,0.00332089303589078,0.8130495168499705,5,0.005352616145667178,-0.00832291317537015
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),-0.0014851485148514865,0.0033208930358907796,0.8130495168499705,5,0.005352616145667177,-0.00832291317537015
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),-0.0014851485148514865,0.002213928690593853,0.8960000000000001,5,0.0030733612588276227,-0.006043658288530596
Right Ventricular End-Diastolic Pressure,-0.0014851485148514865,0.002213928690593853,0.8960000000000001,5,0.0030733612588276227,-0.006043658288530596
History of Kidney Biopsy,-0.0014851485148514865,0.004141881319475625,0.7661976226953013,5,0.0070430423688323356,-0.010013339398535308
ACEi or ARB Medications (choice=Irbesartan),-0.0014851485148514865,0.0033208930358907796,0.8130495168499705,5,0.005352616145667177,-0.00832291317537015
Diagonal 2 (choice=Mid),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
Obtuse Marginal 2 (choice=Proximal),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
Diastolic Blood Pressure Pre Transplant,-0.001980198019801982,0.0020709406597378124,0.9503496583931367,5,0.002283897422039929,-0.006244293461643893
Diagonal 2 (choice=Unspecified),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
History of Prior Transplant,-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
LCx (choice=Unspecified),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
LCx (choice=Proximal),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
Was an FFR or IFR collected (choice=neither).13,-0.001980198019801982,0.0020709406597378124,0.9503496583931367,5,0.002283897422039929,-0.006244293461643893
Was an FFR or IFR collected (choice=neither).21,-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
Exercise Duration,-0.001980198019801982,0.0020709406597378124,0.9503496583931367,5,0.002283897422039929,-0.006244293461643893
Pre Total Cholesterol,-0.001980198019801982,0.0020709406597378124,0.9503496583931367,5,0.002283897422039929,-0.006244293461643893
Diagonal 1 (choice=Mid),-0.001980198019801982,0.0027114978094315177,0.9110960958218894,5,0.00360281344669994,-0.007563209486303904
Was an FFR or IFR collected (choice=neither).7,-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
LCx (choice=Mid),-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
IVSd (cm),-0.0024752475247524774,0.025484233022245072,0.5806542204117444,5,0.049997140497582235,-0.05494763554708719
Was an FFR or IFR collected (choice=neither).29,-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
Was there intervention,-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
S',-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
RCA (choice=Unspecified),-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
"If yes, where",-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
Obtuse Marginal 1 (choice=Mid),-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",-0.0024752475247524774,0.0017502643098676934,0.9829452884162952,5,0.0011285708804886878,-0.006079065929993643
Was an FFR or IFR collected (choice=FFR).2,-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
Cause of ESKD (choice=FSGS),-0.0024752475247524774,0.0017502643098676934,0.9829452884162952,5,0.0011285708804886878,-0.006079065929993643
Pre Hemoglobin,-0.002970297029702973,0.006868533131441396,0.8058455138621681,5,0.011172107621151374,-0.01711270168055732
Anticoagulation Medication (choice=Apixaban),-0.002970297029702973,0.0020709406597378124,0.9836610383315985,5,0.001293798412138938,-0.007234392471544884
Was an FFR or IFR collected (choice=neither).30,-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
LA min 2ch length,-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
LA max 2ch length,-0.002970297029702973,0.007507797469357978,0.7868413960298156,5,0.012488361728493729,-0.018428955787899673
LCx (choice=Distal),-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Pre Vitamin D,-0.002970297029702973,0.007507797469357977,0.7868413960298156,5,0.012488361728493729,-0.018428955787899673
History of drug treated hypotension,-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Obtuse Marginal 1 (choice=Distal),-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Distal LCx Degree of Stenosis %,-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Pre Calcium,-0.002970297029702973,0.004427857381187706,0.8960000000000001,5,0.006146722517655245,-0.012087316577061191
Diagonal 1 (choice=Distal),-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Statins (choice=Pravastatin),-0.002970297029702973,0.0011069643452969267,0.9980587314765198,5,-0.0006910421428634184,-0.0052495519165425275
Was an FFR or IFR collected (choice=neither).11,-0.0034653465346534684,0.0013557489047157588,0.9976820802910478,5,-0.0006738408014025075,-0.00625685226790443
Target HR achieved,-0.0034653465346534684,0.002213928690593853,0.9875519182698886,5,0.0010931632390256407,-0.008023856308332578
Cardiac Index,-0.0034653465346534684,0.0037538987346789885,0.9460305888538618,5,0.0042639828444448824,-0.011194675913751818
CCB Medication (choice=Nifedipine),-0.0034653465346534684,0.0037538987346789885,0.9460305888538618,5,0.0042639828444448824,-0.011194675913751818
CCB Medication (choice=Diltiazem),-0.0034653465346534684,0.0022139286905938534,0.9875519182698886,5,0.0010931632390256407,-0.008023856308332578
Hydralazine  ,-0.0034653465346534684,0.0037538987346789885,0.9460305888538618,5,0.0042639828444448824,-0.011194675913751818
Diagonal 2 (choice=Distal),-0.0034653465346534684,0.0013557489047157588,0.9976820802910478,5,-0.0006738408014025075,-0.00625685226790443
Residual Renal Function,-0.0034653465346534684,0.002822216398760245,0.9741970210944126,5,0.0023456360375698334,-0.009276329106876771
Obtuse Marginal 1 (choice=Proximal),-0.0034653465346534684,0.0037538987346789885,0.9460305888538618,5,0.0042639828444448824,-0.011194675913751818
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.0034653465346534684,0.0033208930358907796,0.9600201767272092,5,0.0033724181258651953,-0.010303111195172132
RCA (choice=Distal),-0.003960396039603964,0.003753898734678989,0.96112917952605,5,0.003768933339494387,-0.011689725418702314
"Type (Exercise=0, Pharm=1)",-0.003960396039603964,0.012450273603920101,0.7419065028239058,5,0.021674889391935934,-0.029595681471143862
LAD (choice=Proximal),-0.003960396039603964,0.0037538987346789885,0.9611291795260501,5,0.003768933339494387,-0.011689725418702314
Was an FFR or IFR collected (choice=neither).2,-0.003960396039603964,0.0022139286905938534,0.9919349550499538,5,0.0005981137340751452,-0.008518905813283073
