,importance,stddev,p_value,n,p99_high,p99_low
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.0014851485148514865,0.0013557489047157588,0.035241998455109974,5,0.004276654248102448,-0.0013063572183994745
Distal Obtuse Marginal 1 Degree of Stenosis %,0.0014851485148514865,0.0013557489047157588,0.035241998455109974,5,0.004276654248102448,-0.0013063572183994745
Pericardial Effusion,0.0014851485148514865,0.0069129901206776995,0.32802250597159077,5,0.015719090721004275,-0.0127487936913013
Systolic Blood Pressure Pre Transplant,0.0014851485148514643,0.004141881319475619,0.2338023773047017,5,0.010013339398535274,-0.007043042368832346
Right Ventricular End-Diastolic Pressure,0.000990099009900991,0.0022139286905938534,0.1869504831500295,5,0.0055486087835801,-0.003568410763778118
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.000990099009900991,0.0033208930358907796,0.2707348696377924,5,0.007827863670419655,-0.005847665650617673
Antiplatelet (choice=Clopidogrel),0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
LVESVI,0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
Obtuse Marginal 1 (choice=Distal),0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
METs,0.000990099009900991,0.002213928690593853,0.18695048315002946,5,0.0055486087835801,-0.003568410763778118
Was an FFR or IFR collected (choice=neither).9,0.000990099009900991,0.0013557489047157588,0.08890390417811055,5,0.003781604743151952,-0.00180140672334997
Pre Calcium,0.000990099009900991,0.0022139286905938534,0.1869504831500295,5,0.0055486087835801,-0.003568410763778118
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Number of segments with Wall Motion Abnormalities,0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.0004950495049504955,0.0011069643452969265,0.18695048315002946,5,0.00277430439179005,-0.001784205381889059
Proximal Diagonal 1 Degree of Stenosis %,0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Was an FFR or IFR collected (choice=neither).3,0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0004950495049504955,0.0027114978094315177,0.352,5,0.006078060971452417,-0.005087961961551426
Beta Blocker Medications (choice=Atenolol),0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Cause of ESKD (choice=Diabetes I),0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 1),0.0004950495049504955,0.0020709406597378124,0.3106541475187484,5,0.0047591449467924065,-0.0037690459368914155
LA min 2ch length,0.0004950495049504955,0.0027114978094315177,0.352,5,0.006078060971452417,-0.005087961961551426
Diuretic Medications (choice=Spironolactone),0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
LA max 4ch area,0.0004950495049504955,0.0020709406597378124,0.3106541475187484,5,0.0047591449467924065,-0.0037690459368914155
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0004950495049504955,0.0011069643452969267,0.1869504831500295,5,0.00277430439179005,-0.001784205381889059
Pre Vitamin D,0.000495049504950451,0.007507797469357926,0.4449582566702789,5,0.01595370826314705,-0.014963609253246147
CCB Medication (choice=lodipine),0.0004950495049504289,0.012301756078999138,0.4663127072089117,5,0.025824535299947726,-0.024834436290046866
LM Calcium Score,0.0,0.0,0.5,5,0.0,0.0
Proximal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
LAD Calcium Score,0.0,0.0,0.5,5,0.0,0.0
"Distal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LCX Calcium Score,0.0,0.0,0.5,5,0.0,0.0
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).7,0.0,0.0,0.5,5,0.0,0.0
Distal RCA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
RCA Calcium Score,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).5,0.0,0.0,0.5,5,0.0,0.0
"Proximal RCA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
RCA (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Distal LAD Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
LAD (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).2,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=Obtuse marginal 2),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
FFR.1,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).1,0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
LCx (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).26,0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).24,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).27,0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).21,0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Unspecified),0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
"Proximal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=FFR).9,0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).10,0.0,0.0,0.5,5,0.0,0.0
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).11,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments at Rest,0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).13,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).14,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Total Calcium Score,0.0,0.0,0.5,5,0.0,0.0
Number of Hypoperfused Segments with Stress,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorothiazide),0.0,0.0,0.5,5,0.0,0.0
LAV max index,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
LVEF,0.0,0.003500528619735387,0.5,5,0.0072076368104823305,-0.0072076368104823305
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",0.0,0.0,0.5,5,0.0,0.0
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Irbesartan),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Valsartan),0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=FSGS),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
History of Prior Transplant,0.0,0.0,0.5,5,0.0,0.0
OSA,0.0,0.0017502643098676934,0.5,5,0.0036038184052411652,-0.0036038184052411652
BSA,0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Other),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
Beta Blocker Medications (choice=Labetalol),0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
"If yes, where",0.0,0.0,0.5,5,0.0,0.0
Systolic Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
PAPi,0.0,0.0,0.5,5,0.0,0.0
Mixed Venous Oxygen Saturation,0.0,0.0,0.5,5,0.0,0.0
Is the above value 0=0 or 1=1,0.0,0.0,0.5,5,0.0,0.0
Mean Pulmonary Artery Pressure (PAP),0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
Cardiac Index,0.0,0.003031546711365322,0.5,5,0.006241996579129544,-0.006241996579129544
Pulmonary Vascular Resistance,0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
Days Between Transplant to RHC,0.0,0.0,0.5,5,0.0,0.0
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0,0.0,0.5,5,0.0,0.0
"Types (Exercise=0, Pharm=1)",0.0,0.0,0.5,5,0.0,0.0
Diastolic Pulmonary Artery Pressure (PAP),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
ACEi or ARB Medications (choice=None),-0.0004950495049504955,0.0011069643452969265,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Mean Pulmonary Capillary Wedge Pressure (PCWP),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
CCB Medication (choice=Diltiazem),-0.0004950495049504955,0.0027114978094315177,0.648,5,0.005087961961551426,-0.006078060971452417
Diagonal 2 (choice=Unspecified),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Was an FFR or IFR collected (choice=neither).17,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Ejection Fraction,-0.0004950495049504955,0.0027114978094315177,0.648,5,0.005087961961551426,-0.006078060971452417
Was an FFR or IFR collected (choice=neither).22,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Mid LAD Degree of Stenosis %,-0.0004950495049504955,0.0011069643452969265,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Obtuse Marginal 2 Stenosis,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",-0.0004950495049504955,0.0011069643452969265,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Posterior Descending Artery (choice=Unspecified),-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Was an FFR or IFR collected (choice=IFR).1,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Was an FFR or IFR collected (choice=neither).18,-0.0004950495049504955,0.0011069643452969267,0.8130495168499705,5,0.001784205381889059,-0.00277430439179005
Cardiac Output,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Diastolic Blood Pressure Pre Transplant,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
LAD (choice=Unspecified),-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
ACEi or ARB Medications (choice=Olmesartan),-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Cause of ESKD (choice=Glomerulonephritis),-0.000990099009900991,0.0037538987346789885,0.7064751801064719,5,0.00673923036919736,-0.008719428388999341
Cause of ESKD (choice=Diabetes II),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Was an FFR or IFR collected (choice=neither).30,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
CCB Medication (choice=other),-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
"Race (White=0, AA=1, Asian=2, Hispanic Latino=3, Other=4)",-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Mean Right Atrial Pressure (RAP),-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Was an FFR or IFR collected (choice=neither).6,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.000990099009900991,0.0013557489047157588,0.9110960958218894,5,0.00180140672334997,-0.003781604743151952
Was an FFR or IFR collected (choice=FFR).6,-0.000990099009900991,0.0022139286905938534,0.8130495168499705,5,0.003568410763778118,-0.0055486087835801
Family history of CKD,-0.000990099009901013,0.01600319789628178,0.5516727662888513,5,0.03196070664624391,-0.033940904666045935
Target HR achieved,-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
History of Kidney Biopsy,-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.0014851485148514865,0.002213928690593853,0.8960000000000001,5,0.0030733612588276227,-0.006043658288530596
History of Gout,-0.0014851485148514865,0.002822216398760245,0.8477206076597326,5,0.004325834057371815,-0.007296131087074788
Mid LCx Degree of Stenosis %,-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
Weight (kg),-0.0014851485148514865,0.0013557489047157588,0.96475800154489,5,0.0013063572183994745,-0.004276654248102448
Cause of ESKD (choice=Essential Hypertension),-0.0014851485148514865,0.002822216398760245,0.8477206076597326,5,0.004325834057371815,-0.007296131087074788
Distal LCx Degree of Stenosis %,-0.0014851485148514865,0.0022139286905938534,0.8960000000000001,5,0.0030733612588276227,-0.006043658288530596
History of UTIs,-0.001980198019801982,0.0011069643452969267,0.9919349550499538,5,0.0002990568670375726,-0.0042594529066415365
TAPSE (cm),-0.001980198019801982,0.0011069643452969267,0.9919349550499538,5,0.0002990568670375726,-0.0042594529066415365
LA max 4ch length,-0.001980198019801982,0.003227327923367651,0.8790092347159897,5,0.004664914780824275,-0.00862531082042824
LA max 2ch area,-0.001980198019801982,0.0011069643452969265,0.9919349550499538,5,0.0002990568670375726,-0.0042594529066415365
LVEDVI,-0.001980198019801982,0.005909572468471947,0.7523228455544838,5,0.010187693371753367,-0.014148089411357331
LA max 2ch length,-0.001980198019801982,0.003227327923367651,0.8790092347159897,5,0.004664914780824275,-0.00862531082042824
Diastolic Blood pressure (rest),-0.001980198019802004,0.007300931288986419,0.7115336013478695,5,0.013052520413815195,-0.017012916453419204
Exercise Duration,-0.0024752475247524774,0.0017502643098676934,0.9829452884162952,5,0.0011285708804886878,-0.006079065929993643
RVSP,-0.0024752475247524774,0.0017502643098676934,0.9829452884162952,5,0.0011285708804886878,-0.006079065929993643
Cause of ESKD (choice=Unknown),-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
IVSd (cm),-0.0024752475247524774,0.0055348217264846325,0.8130495168499705,5,0.008921026909445295,-0.01387152195895025
LCx (choice=Distal),-0.0024752475247524774,0.0055348217264846325,0.8130495168499705,5,0.008921026909445295,-0.01387152195895025
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",-0.0024752475247524774,0.011999207567862212,0.6657124241071268,5,0.022231286704149075,-0.02718178175365403
"Test Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.0024752475247524774,0.005804969999781477,0.802825858345436,5,0.009477265938009434,-0.01442776098751439
Cause of ESKD (choice=Renovascular Hypertension),-0.0024752475247524774,0.0,0.5,5,-0.0024752475247524774,-0.0024752475247524774
Was there intervention,-0.0024752475247524774,0.0017502643098676934,0.9829452884162952,5,0.0011285708804886878,-0.006079065929993643
Diuretic Medications (choice=None),-0.0024752475247524774,0.0024752475247524774,0.9554953287499572,5,0.002621321340269358,-0.007571816389774313
