,importance,stddev,p_value,n,p99_high,p99_low
ACEi or ARB Medications (choice=Irbesartan),0.005518394648829505,0.0007478488219062341,3.950253234509207e-05,5,0.007058225709503615,0.003978563588155395
Was a Pre-Transplant Left Heart Cath Performed,0.005518394648829461,0.007631173384016484,0.09059421617716422,5,0.021231086120544387,-0.010194296822885463
Beta Blocker Medications (choice=None),0.005183946488294367,0.000699548517168959,3.884531954230425e-05,5,0.006624326553933271,0.0037435664226554625
BMI,0.005183946488294344,0.0016083097041531388,0.000982290057292978,5,0.008495478398348084,0.0018724145782406032
CCB Medication (choice=lodipine),0.005183946488294344,0.0023201399540988916,0.0037555615964694152,5,0.009961146721525996,0.00040674625506269355
Pre eGFR,0.005183946488294322,0.012890905099303854,0.20968918153057797,5,0.031726498259003845,-0.021358605282415205
Pre Hemoglobin,0.004849498327759228,0.0025360787438299375,0.006445203038281094,5,0.010071319513638351,-0.0003723228581198959
HBA1C,0.004849498327759228,0.0075575294571750135,0.11232747415286105,5,0.020410555936240325,-0.010711559280721872
LV Mass,0.004849498327759205,0.007030375588487598,0.09891793977689195,5,0.019325138834572157,-0.009626142179053745
Diuretic Medications (choice=None),0.004849498327759205,0.0019066478680587408,0.0023598093622408233,5,0.008775312640766211,0.0009236840147521996
Beta Blocker Medications (choice=Carvedilol),0.004515050167224066,0.0033756905080579375,0.02015346029745058,5,0.011465643580316461,-0.0024355432458683293
LA Volume,0.004347826086956563,0.004400567681251045,0.04585039848363465,5,0.01340865576496146,-0.004713003591048335
Which of the following vessel(s) are affected (select all that apply): (choice=LAD),0.004347826086956541,0.0010901676262880633,0.00043702864361860405,5,0.006592496297201518,0.002103155876711564
Pre Calcium,0.004013377926421424,0.001812665835173814,0.0038783291418697284,5,0.007745681934748628,0.0002810739180942206
LVEF,0.0038461538461538546,0.004602461185459177,0.06752308130914583,5,0.01332268503978807,-0.005630377347480359
Pre Triglycerides,0.0038461538461538325,0.00783458647165384,0.16698198664900862,5,0.01997767567678172,-0.012285367984474056
Cause of ESKD (choice=Essential Hypertension),0.003678929765886352,0.0012680393719149705,0.0014554051457072526,5,0.0062898403588259166,0.0010680191729467866
IVSd (cm),0.003678929765886263,0.0013990970343379246,0.002090536067820234,5,0.006559689897164086,0.0007981696346084401
Clonidine,0.003511705685618827,0.003365319698578301,0.03997982327278869,5,0.010440945458652831,-0.0034175340874151774
"Distal LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.003511705685618738,0.0003739244109531666,1.5195225284699466e-05,5,0.004281621215955895,0.002741790155281581
Was an FFR or IFR collected (choice=neither).6,0.0033444816053511683,0.0,0.5,5,0.0033444816053511683,0.0033444816053511683
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",0.0031772575250836876,0.001495697643812555,0.0044854512492984965,5,0.006256919646432086,9.759540373528936e-05
"Race (White=0, AA=1, Asian=2, Hispanic Latino=3, Other=4)",0.0031772575250836434,0.002670354418506914,0.028179542397644537,5,0.008675554181009713,-0.002321039130842425
RA area,0.0031772575250835987,0.006802958396925733,0.17764319914806057,5,0.017184642891231047,-0.010830127841063849
LVEDVI,0.003010033444816118,0.0019248937179299787,0.012486151633770677,5,0.006973416214892447,-0.0009533493252602116
LCx (choice=Distal),0.003010033444816096,0.0011217732328594214,0.0019412685234801226,5,0.005319780035827405,0.0007002868538047869
Diastolic Blood pressure (rest),0.002842809364548504,0.0060755525500283914,0.17724477878523917,5,0.015352456038117093,-0.009666837309020085
Was an FFR or IFR collected (choice=neither).13,0.002842809364548504,0.0019248937179300342,0.014933484186178658,5,0.006806192134624948,-0.00112057340552794
Nitrates,0.002842809364548482,0.0020986455515068572,0.01941005821765888,5,0.007163949561465155,-0.0014783308323681904
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",0.0025083612040134318,0.001024034173404338,0.0027042394323810713,5,0.004616861720709362,0.00039986068731750167
Cause of ESKD (choice=Diabetes I),0.002508361204013365,0.0008361204013377921,0.001285130382699986,5,0.004229944666779935,0.0007867777412467946
LVESVI,0.002341137123745862,0.0018126658351737782,0.022326724884416362,5,0.006073441132072993,-0.0013911668845812686
LAD (choice=Mid),0.00234113712374584,0.001495697643812555,0.012448081730110677,5,0.005420799245094239,-0.0007385249976025582
Which of the following vessel(s) are affected (select all that apply): (choice=LCx),0.0021739130434782926,0.0009533239340293692,0.0034936873326595523,5,0.004136820199981793,0.000211005886974792
Days Between Transplant to Nuc Stress Test,0.0020066889632107455,0.006273689458964591,0.2569989590998813,5,0.014924302270822079,-0.010910924344400589
ACEi or ARB Medications (choice=None),0.0020066889632107455,0.00240883951352643,0.06798257898239193,5,0.006966522815261892,-0.0029531448888404014
Which of the following vessel(s) are affected (select all that apply): (choice=RCA),0.0020066889632107234,0.0011217732328593966,0.008065044950045275,5,0.004316435554221981,-0.0003030576278005349
History of Kidney Biopsy,0.0020066889632107234,0.0015188881375070957,0.020897340228021706,5,0.005134100631602866,-0.0011207227051814195
History of UTIs,0.0020066889632107234,0.0009533239340293692,0.0046308483797568665,5,0.0039695961197142235,4.378180670722284e-05
Was an FFR or IFR collected (choice=neither).2,0.001839464882943176,0.0014956976438125547,0.025687215422182077,5,0.004919127004291574,-0.001240197238405222
Residual Renal Function,0.001839464882943176,0.0025360787438299228,0.09007591377890284,5,0.007061286068822269,-0.0033823563029359172
TR Peak Gradient,0.001839464882943176,0.002466200870192728,0.0853391549278393,5,0.0069174065611884335,-0.0032384767953020817
RVSP,0.0018394648829431538,0.0023201399540989137,0.07547202683450675,5,0.00661666511617485,-0.002937735350288542
Systolic Blood Pressure Pre Transplant,0.0018394648829431538,0.0010901676262880548,0.009777106360151734,5,0.0040841350931881135,-0.00040520532730180595
Target HR achieved,0.0018394648829431314,0.0013738860138089205,0.020093109127711947,5,0.0046683151744984,-0.0009893854086121376
Financial Concerns,0.001672240802675673,0.0005912264056743704,0.0015991010761673395,5,0.002889584143576533,0.00045489746177481295
LAD (choice=Distal),0.0016722408026756286,0.0005912264056743312,0.0015991010761671027,5,0.002889584143576408,0.0004548974617748494
ACEi or ARB Medications (choice=Losartan),0.001505016722408059,0.0016083097041531475,0.05226999988918698,5,0.004816548632461818,-0.0018065151876456998
Diastolic Blood Pressure Pre Transplant,0.001505016722408037,0.0034168589869067964,0.19021288271524664,5,0.00854037660245908,-0.0055303431576430055
"Type (Exercise=0, Pharm=1)",0.001505016722408037,0.0018126658351737934,0.0684725616728911,5,0.005237320730735199,-0.002227287285919125
LVPWd,0.0015050167224080146,0.0027350212765545716,0.14296931521393527,5,0.0071364633328451724,-0.0041264298880291424
Diagonal 1 (choice=Proximal),0.0015050167224079924,0.0018126658351737886,0.06847256167289505,5,0.0052373207307351444,-0.0022272872859191595
CCB Medication (choice=Nifedipine),0.0013377926421405117,0.0011217732328594006,0.027999999999995664,5,0.0036475392331517783,-0.0009719539488707548
LA max 4ch length,0.0013377926421404896,0.0032166194083062816,0.20251165715452926,5,0.00796085646224798,-0.005285271177967002
"Dialysis Access (None=0, CVC=1, PD cath=2, AVF=3, AVG=4)",0.0013377926421404896,0.00467779288652157,0.2786460438870243,5,0.010969432849456926,-0.008293847565175948
Mixed Venous Oxygen Saturation,0.0013377926421404673,0.0012680393719149378,0.038870820473947014,5,0.003948703235079965,-0.0012731179507990303
Diuretic Medications (choice=Bumetanide),0.0011705685618729866,0.0004579620046030118,0.0023179197089522037,5,0.002113518659058155,0.00022761846468781824
Was an FFR or IFR collected (choice=neither).22,0.0011705685618729645,0.0007478488219063147,0.012448081730111141,5,0.00271039962254724,-0.0003692624988013112
OSA,0.0011705685618729421,0.001733816166666215,0.10281997947535128,5,0.004740520012924765,-0.002399382889178881
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.00117056856187292,0.003270502878864208,0.23417903697235282,5,0.00790457919260789,-0.00556344206886205
RCA (choice=Distal),0.0010033444816053949,0.000915924009205978,0.03524199845510739,5,0.002889244675975638,-0.0008825557127648482
Diuretic Medications (choice=Spironolactone),0.0010033444816053949,0.0010901676262880591,0.05435047566245516,5,0.003248014691850364,-0.001241325728639574
Pericardial Effusion,0.0010033444816053949,0.0023942844587418596,0.20089383155808055,5,0.0059332092746828755,-0.003926520311472085
Beta Blocker Medications (choice=Metoprolol),0.0010033444816053728,0.0016083097041531041,0.11774818012971512,5,0.0043148763916590425,-0.0023081874284482965
Beta Blocker Medications (choice=Labetalol),0.0010033444816053504,0.001812665835173786,0.14175553211381822,5,0.004735648489932497,-0.002728959526721796
"Mid RCA degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0008361204013378476,0.0,0.5,5,0.0008361204013378476,0.0008361204013378476
Was an FFR or IFR collected (choice=FFR).9,0.0008361204013378476,0.0005912264056744097,0.017054711583704807,5,0.002053463742238789,-0.0003812229395630934
Is the above value 0=0 or 1=1,0.0008361204013378476,0.0,0.5,5,0.0008361204013378476,0.0008361204013378476
Mid LAD Degree of Stenosis %,0.0008361204013378476,0.0005912264056744097,0.017054711583704807,5,0.002053463742238789,-0.0003812229395630934
"Right Heart Cath Timepoint (pre-transplant=0, post-transplant=1)",0.0008361204013378476,0.0,0.5,5,0.0008361204013378476,0.0008361204013378476
Pulmonary Vascular Resistance,0.0008361204013378254,0.0005912264056743704,0.017054711583702753,5,0.0020534637422386856,-0.00038122293956303476
LCx (choice=Unspecified),0.0008361204013378254,0.0008361204013378198,0.0445046712500421,5,0.002557703864104453,-0.0008854630614288022
Systolic Pulmonary Artery Pressure (PAP),0.0006688963210703003,0.001373886013808988,0.16875092827016794,5,0.0034977466126257083,-0.0021599539704851073
Cardiac Index,0.0006688963210702781,0.0009159240092059476,0.0889039041780964,5,0.0025547965154404588,-0.0012170038732999024
Cardiac Output,0.0006688963210702781,0.0006995485171690056,0.049650341606863435,5,0.0021092763867092785,-0.0007714837445687222
Number of segments with Wall Motion Abnormalities,0.0006688963210702781,0.00037392441095316666,0.008065044950046259,5,0.0014388118514074351,-0.00010101920926687893
Diastolic Pulmonary Artery Pressure (PAP),0.0006688963210702781,0.00037392441095316666,0.008065044950046259,5,0.0014388118514074351,-0.00010101920926687893
Peak Heart rate ,0.0006688963210702559,0.003983655267415237,0.3631905846816692,5,0.008871297576645294,-0.0075335049345047825
Was an FFR or IFR collected (choice=FFR).1,0.0006688963210702559,0.0006995485171689657,0.0496503416068606,5,0.002109276386709174,-0.0007714837445686623
Was an FFR or IFR collected (choice=neither).11,0.0006688963210702336,0.0010901676262880461,0.12099076528400646,5,0.0029135665313151757,-0.0015757738891747082
Was an FFR or IFR collected (choice=neither).30,0.0005016722408027086,0.0007478488219063334,0.10399999999999993,5,0.002041503301477023,-0.0010381588198716057
LAD (choice=Unspecified),0.0005016722408027086,0.0015188881375071263,0.2505846837100717,5,0.0036290839091949146,-0.002625739427589497
"Test Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0005016722408027086,0.0009533239340293692,0.15227939234025137,5,0.0024645793973062094,-0.001461234915700792
LA max 2ch length,0.0005016722408026864,0.00074784882190629,0.10399999999999739,5,0.002041503301476911,-0.0010381588198715382
Mid Obtuse Marginal 1 Degree of Stenosis %,0.0005016722408026641,0.0011217732328594008,0.1869504831500295,5,0.002811418831813931,-0.0018080743502086028
Diuretic Medications (choice=Hydrochlorothiazide),0.0005016722408026641,0.0011217732328594008,0.1869504831500295,5,0.002811418831813931,-0.0018080743502086028
ACEi or ARB Medications (choice=Lisinopril),0.0005016722408026641,0.00162989871986773,0.2645666501909347,5,0.0038576562326046557,-0.0028543117509993274
Was an FFR or IFR collected (choice=neither).1,0.0003344481605351612,0.001121773232859409,0.2707348696377642,5,0.002644194751546445,-0.0019752984304761225
Diagonal 1 (choice=Mid),0.0003344481605351612,0.0009533239340294081,0.23831033363639959,5,0.0022973553170387417,-0.001628458995968419
History of Prior Transplant,0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Anticoagulation Medication (choice=Warfarin),0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Cause of ESKD (choice=Glomerulonephritis),0.00033444816053513905,0.00045796200460301184,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
"Mid Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.00033444816053513905,0.00045796200460301184,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Mean Pulmonary Capillary Wedge Pressure (PCWP),0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
LA max 2ch area,0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 1),0.00033444816053513905,0.0024088395135264144,0.3858575634244726,5,0.005294282012586254,-0.004625385691515976
Was an FFR or IFR collected (choice=neither).14,0.00033444816053513905,0.0007478488219063333,0.18695048315002946,5,0.001874279221209453,-0.001205382900139175
Was an FFR or IFR collected (choice=neither).27,0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Was an FFR or IFR collected (choice=neither).17,0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Beta Blocker Medications (choice=Other),0.00033444816053513905,0.0007478488219063333,0.18695048315002946,5,0.001874279221209453,-0.001205382900139175
LCX Calcium Score,0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Was an FFR or IFR collected (choice=neither).18,0.00033444816053513905,0.0007478488219063333,0.18695048315002946,5,0.001874279221209453,-0.001205382900139175
Was an FFR or IFR collected (choice=neither).7,0.00033444816053513905,0.0007478488219063333,0.18695048315002946,5,0.001874279221209453,-0.001205382900139175
Cause of ESKD (choice=FSGS),0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
LAD (choice=Proximal),0.00033444816053513905,0.0004579620046030119,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
Was an FFR or IFR collected (choice=neither).3,0.00033444816053513905,0.00045796200460301184,0.08890390417811063,5,0.0012773982577203077,-0.0006085019366500295
ACEi or ARB Medications (choice=Olmesartan),0.00016722408026761392,0.001090167626288089,0.37443422501172585,5,0.0024118942905126443,-0.0020774461299774166
Was an FFR or IFR collected (choice=FFR).2,0.00016722408026759172,0.0006995485171689657,0.31065414751871645,5,0.0016076041459065099,-0.0012731559853713264
Right Ventricular End-Diastolic Pressure,0.00016722408026759172,0.0006995485171689657,0.31065414751871645,5,0.0016076041459065099,-0.0012731559853713264
Diagonal 2 (choice=Unspecified),0.00016722408026759172,0.0009159240092059932,0.3519999999999771,5,0.002053124274637866,-0.0017186761141026825
Number of Hypoperfused Segments with Stress,0.00016722408026759172,0.0010901676262880507,0.37443422501173756,5,0.002411894290512543,-0.0020774461299773598
"What type of transplant (None=0, Kidney=1, Heart=2, Kidney/Pancreas=3, Kidney/Liver=4, Liver=5, Corneal=6)",0.00016722408026759172,0.0016083097041530666,0.4137823598009962,5,0.003478755990321184,-0.0031443078297860006
Proximal Obtuse Marginal 1 Degree of Stenosis %,0.00016722408026756952,0.0003739244109531667,0.1869504831500295,5,0.0009371396106047266,-0.0006026914500695876
LM Calcium Score,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Diagonal 2 (choice=Distal),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
RCA Calcium Score,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Obtuse Marginal 2 (choice=Proximal),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Was an FFR or IFR collected (choice=neither).10,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Statins (choice=Atorvastatin),0.00016722408026756952,0.0003739244109531667,0.1869504831500295,5,0.0009371396106047266,-0.0006026914500695876
Obtuse Marginal 2 (choice=Mid),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Which of the following vessel(s) are affected (select all that apply): (choice=Diagonal 2),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Was an FFR or IFR collected (choice=FFR).6,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Was an FFR or IFR collected (choice=neither).5,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Was an FFR or IFR collected (choice=neither).26,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
RCA (choice=Unspecified),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Anticoagulation Medication (choice=Apixaban),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Proximal LAD Degree of Stenosis %,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
"Mid LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.00016722408026756952,0.0003739244109531667,0.1869504831500295,5,0.0009371396106047266,-0.0006026914500695876
LAD Calcium Score,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Posterior Descending Artery (choice=Unspecified),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Total Calcium Score,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Was an FFR or IFR collected (choice=neither).21,0.00016722408026756952,0.0009159240092059476,0.3519999999999885,5,0.00205312427463775,-0.001718676114102611
LAV max index,0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Cause of ESKD (choice=CAKUT/Cystic/Congenital/Other AKUT),0.00016722408026756952,0.00037392441095316666,0.18695048315002946,5,0.0009371396106047265,-0.0006026914500695875
Number of Hypoperfused Segments at Rest,4.4408920985006264e-17,0.0008361204013377921,0.4999999999999555,5,0.0017215834627666148,-0.0017215834627665259
LA max 4ch area,4.4408920985006264e-17,0.0010240341734043606,0.49999999999996364,5,0.0021085005166960203,-0.002108500516695932
PAPi,4.4408920985006264e-17,0.0010240341734043153,0.49999999999996364,5,0.0021085005166959275,-0.002108500516695839
Diuretic Medications (choice=Eplerenone),2.2204460492503132e-17,0.0005912264056743704,0.49999999999996847,5,0.0012173433409008822,-0.001217343340900838
Was there intervention,2.2204460492503132e-17,0.0005912264056743704,0.49999999999996847,5,0.0012173433409008822,-0.001217343340900838
Anticoagulation Medication (choice=Enoxaparin),0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
RCA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Mid Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 Stenosis,0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=other),0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 1 (choice=Mid),0.0,0.0005912264056744097,0.5,5,0.001217343340900941,-0.001217343340900941
Proximal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
FFR.6,0.0,0.0,0.5,5,0.0,0.0
Antiplatelet (choice=Ticagrelor),0.0,0.0,0.5,5,0.0,0.0
"Proximal Obtuse Marginal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
LCX Stenosis,0.0,0.0,0.5,5,0.0,0.0
"Proximal Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
"Distal Obtuse Marginal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0005912264056744097,0.5,5,0.001217343340900941,-0.001217343340900941
Diagonal 2 (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Diagonal 2 (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Distal Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Distal Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Mid Diagonal 1 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid Diagonal 1 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Interstitial nephritis/Pyelonephritis),0.0,0.0,0.5,5,0.0,0.0
FFR.2,0.0,0.0,0.5,5,0.0,0.0
Obtuse Marginal 2 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Diagonal 1 (choice=Distal),0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=Neoplasms),0.0,0.0,0.5,5,0.0,0.0
Pre Cystatin,0.0,0.0,0.5,5,0.0,0.0
Proximal Diagonal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
"Mid LCx Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0005912264056744097,0.5,5,0.001217343340900941,-0.001217343340900941
"Mid Diagonal 2 Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
FFR.9,0.0,0.0,0.5,5,0.0,0.0
Cause of ESKD (choice=ARPKD),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=Rivaroxaban),0.0,0.0,0.5,5,0.0,0.0
PDA Stenosis,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
IFR.29,0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Mid),0.0,0.0,0.5,5,0.0,0.0
Was an FFR or IFR collected (choice=neither).29,0.0,0.0,0.5,5,0.0,0.0
"Mid PDA Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
LAV max,0.0,0.0,0.5,5,0.0,0.0
Proximal PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Mid PDA Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Anticoagulation Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
"Exercise Capacity (Very Poor=0, Poor=1, Below Average=2, Average=3, Above Average=4, Good=5)",0.0,0.0,0.5,5,0.0,0.0
Posterior Descending Artery (choice=Proximal),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Pravastatin),0.0,0.0,0.5,5,0.0,0.0
LAV min  ,0.0,0.0,0.5,5,0.0,0.0
IFR.1,0.0,0.0,0.5,5,0.0,0.0
Which of the following vessel(s) are affected (select all that apply): (choice=PDA),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
LAV min index  ,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Entresto (Sacubitril-Valsartan)),0.0,0.0,0.5,5,0.0,0.0
ACEi or ARB Medications (choice=Telmisartan),0.0,0.0,0.5,5,0.0,0.0
Distal Obtuse Marginal 2 Degree of Stenosis %,0.0,0.0,0.5,5,0.0,0.0
